"","occ","n_years","n_years_explicit","min_year","max_year","year","n_months","n_months_explicit","min_month","max_month","month","lf_total","lf","emp","unemp","male","female","female_share","mean_weekly_earnings","median_weekly_earnings","mean_age","median_age","mean_educ","median_educ"
"615",1930,17,17,2003,2019,2011,12,12,1,12,6.5,17092.4739647059,16980.8416838235,16202.5218573529,778.319826470588,12157.7670877451,4823.07459607843,0.294976189399705,1172.40956127451,1034.56551470588,42.3907458782567,40.0367647058824,90.7585098037746,85.4044117647059
"616",1940,10,10,2003,2012,2007.5,9.6,9.6,1.4,10.9,6.20246753246753,3978.6404824632,3920.3639842132,3863.15656304654,57.2074211666667,3058.40269209416,861.961292119048,0.214509864888706,1113.19815822511,1083.70358777056,45.9559767316017,45.0892153679654,89.4593075510708,86.6923051948052
"617",1950,2,2,2011,2012,2011.5,7.5,7.5,1,8,4.65909090909091,2693.67951136364,2693.67951136364,2693.67951136364,0,890.748804545454,1802.93070681818,0.705718978149541,701.599886363636,645.23625,36.5435606060606,32.9204545454545,101.084851246161,97.9715909090909
"618",1960,8,8,2003,2010,2006.5,12,12,1,12,6.5,159877.109596875,156559.420954167,149408.052592708,7151.36836145833,82136.7082302083,74422.7127239583,0.475838847517505,712.70504116851,603.816822916667,36.8804804552649,33.4270833333333,94.2940427878635,88.4375
"619",1965,9,9,2011,2019,2015,12,12,1,12,6.5,174408.240305556,171545.686885185,163637.974763889,7907.7121212963,85657.4088388889,85888.2780462963,0.498950346159069,867.308372133729,710.986574074074,37.8157227834015,33.5046296296296,97.7059779651927,100.041666666667
"620",2000,17,17,2003,2019,2011,12,12,1,12,6.5,768858.599579412,760852.541307353,732768.438037745,28084.1032696078,227636.125893627,533216.415413726,0.698189464969948,861.001530894784,763.257132352941,43.3535560585413,41.6911764705882,109.003557984986,114.558823529412
"621",2010,17,17,2003,2019,2011,12,12,1,12,6.5,773912.190064706,768670.052769608,745711.624337745,22958.4284318627,145607.339512255,623062.713257353,0.810348305493704,874.806689386272,785.506078431373,43.014957884833,41.5147058823529,108.63095729802,111
"622",2015,9,9,2011,2019,2015,12,12,1,12,6.5,101104.278321296,100690.175989815,98614.5362722222,2075.63971759259,46610.6382546296,54079.5377351852,0.534949117281516,1061.05289336283,910.719583333333,41.8839799645545,40.6435185185185,106.650438148302,111
"623",2016,9,9,2011,2019,2015,12,12,1,12,6.5,192406.284239815,190814.278793519,182668.539615741,8145.73917777778,40741.1328888889,150073.14590463,0.786846412436213,754.98448959337,622.517824074074,43.0313968834859,41.0509259259259,94.6271866348523,92.6018518518518
"624",2020,8,8,2003,2010,2006.5,12,12,1,12,6.5,319445.266875,316317.849503125,302666.840603125,13651.0089,105769.506197917,210548.343305208,0.666616366075571,717.017743889925,637.116302083333,41.9817988384801,40.9375,95.8654056483727,97.8489583333333
"625",2025,9,9,2011,2019,2015,12,12,1,12,6.5,99594.3048953704,98313.476012963,91743.4872824074,6569.98873055556,26761.935537037,71551.5404759259,0.73285362130029,891.761001123967,737.130648148148,42.8874777299306,41.4490740740741,99.3162343520357,102.625
"626",2040,17,17,2003,2019,2011,12,12,1,12,6.5,431848.451398529,428920.937803431,423922.292134314,4998.64566911765,354388.279617157,74532.6581862745,0.173337168926175,949.099616283709,821.566299019608,50.971436276397,51.2107843137255,109.414369652803,118.676470588235
"627",2050,17,17,2003,2019,2011,12,12,1,12,6.5,63087.3427034314,62526.0087519608,61868.0896916667,657.919060294118,24050.3495828431,38475.6591691177,0.627049512359599,747.100631417738,588.808357843137,46.0597748711101,44.9828431372549,104.257134208935,108.877450980392
"628",2060,17,17,2003,2019,2011,12,12,1,12,6.5,84779.1649588235,83381.2741808823,81525.3263671569,1855.94781372549,30138.9499705882,53242.3242102941,0.642253724288882,606.621231106004,447.488333333333,47.8994223453535,47.1887254901961,99.2666573022264,102.269607843137
"629",2100,17,17,2003,2019,2011,12,12,1,12,6.5,1156122.88967941,1150482.75687206,1135551.06921422,14931.6876578431,761183.255894118,389299.500977941,0.336739110227316,1791.68356592037,1700.96553921569,47.1175337765637,46.1176470588235,122.619264981142,124
"630",2105,9,9,2011,2019,2015,12,12,1,12,6.5,13142.4525898148,12956.7669574074,12093.3736601852,863.393297222222,5916.9702462963,7039.79671111111,0.561543396400663,1211.36069598765,1103.60523148148,36.1782293837849,32.4722222222222,118.452853321313,121.078703703704
"631",2140,8,8,2003,2010,2006.5,12,12,1,12,6.5,352767.817105208,349314.199851042,337331.180505208,11983.0193458333,46539.4508260417,302774.749025,0.866045092739542,791.263217078258,721.996822916667,41.7750331007811,41.109375,95.3360161544946,92.953125
"632",2145,9,9,2011,2019,2015,12,12,1,12,6.5,441601.835953704,438292.813052778,421570.670540741,16722.142512037,60394.2155203704,377898.597532407,0.861882168168644,948.916240736109,837.907314814815,43.6347939513154,42.5925925925926,97.6299522111461,97.1018518518518
"633",2150,8,8,2003,2010,2006.5,12,12,1,12,6.5,256333.02704375,252118.1631375,240409.578454167,11708.5846833333,63140.80636875,188977.35676875,0.748449630773453,796.822130203856,673.96734375,41.4099775747122,40.5833333333333,92.6154239937148,87.1979166666667
"634",2160,9,9,2011,2019,2015,12,12,1,12,6.5,204672.491412963,202030.625700926,194761.914363889,7268.71133703704,48634.7974935185,153395.828207407,0.758364237710753,1014.8831011534,864.555,45.1023936840924,45.412037037037,94.1065313412341,91.0601851851852
"635",2200,17,17,2003,2019,2011,12,12,1,12,6.5,1351409.53331422,1336528.59638431,1298524.61765196,38003.9787323529,704118.756542647,632409.839841667,0.472526056917323,1073.02301916148,936.06068627451,45.2264997780205,44.2230392156863,118.440915529018,123.014705882353
"636",2300,17,17,2003,2019,2011,12,12,1,12,6.5,724257.298534804,715928.781766176,688906.84929951,27021.9324666667,16658.2571191176,699270.524647059,0.97682148636514,630.64759359353,506.951593137255,39.8935181343919,38.1102941176471,98.0640003084378,104.051470588235
"637",2310,17,17,2003,2019,2011,12,12,1,12,6.5,3102465.53833676,3063078.26290539,2973349.55532843,89728.7075769608,583851.877859314,2479226.38504608,0.810084011527972,951.572352018824,883.518259803922,43.6349693493562,42.3210784313725,113.954830107582,111.382352941176
"638",2320,17,17,2003,2019,2011,12,12,1,12,6.5,1158131.83766324,1147642.39728922,1122821.18873284,24821.2085563725,491952.559559314,655689.837729902,0.571695808730627,1034.30638442868,966.365465686275,43.6794269374186,42.4607843137255,115.736038064807,118.764705882353
"639",2330,17,17,2003,2019,2011,12,12,1,12,6.5,385182.151116177,382221.887734804,374796.778243627,7425.10949117647,58623.3663107843,323598.52142402,0.846834219649147,970.537199993503,902.674803921569,43.8864913654317,43.4436274509804,114.234154594184,118.029411764706
"640",2340,17,17,2003,2019,2011,12,12,1,12,6.5,839769.352585294,825321.798220588,785389.727234804,39932.0709857843,290994.705387255,534327.092833333,0.648192631946093,692.749572908929,538.608725490196,42.9390881908674,40.8970588235294,99.639398500441,109.039215686275
"641",2400,17,17,2003,2019,2011,12,12,1,12,6.5,46309.2716269608,45691.8742563725,43992.066072549,1699.80818382353,17448.1279906863,28243.7462656863,0.618067590345609,954.451056708678,773.360759803922,46.1809050669135,44.7549019607843,110.738482434369,114.676470588235
"642",2430,17,17,2003,2019,2011,12,12,1,12,6.5,205069.519739706,202796.490082353,198135.419888235,4661.07019411765,33854.2500916667,168942.239990686,0.833432988556445,824.498404178618,740.637720588235,48.5991976925938,49.2450980392157,110.930465686556,120.5
"643",2440,17,17,2003,2019,2011,12,12,1,12,6.5,39334.6056210784,38558.7308352941,36747.1463622549,1811.58447303922,10195.9361161765,28362.7947191176,0.738051699714172,471.389589953075,318.503333333333,40.7450471650641,36.0882352941176,92.4382633024241,86.6225490196078
"644",2540,17,17,2003,2019,2011,12,12,1,12,6.5,1012757.76676373,999017.783204412,951419.168355882,47598.6148485294,92174.023472549,906843.759731863,0.907822596031688,483.960231084728,397.960392156863,43.4978329958141,43.8602941176471,87.6245693937259,81.7671568627451
"645",2550,17,17,2003,2019,2011,12,12,1,12,6.5,136438.637445098,134570.446632353,130313.13567549,4257.31095686275,38098.3890098039,96472.057622549,0.71579740455171,948.133589182484,830.784656862745,46.2606955327254,46.2254901960784,110.091394301021,115.941176470588
"646",2600,17,17,2003,2019,2011,12,12,1,12,6.5,230029.406979902,227949.603547549,217145.493127451,10804.110420098,111234.369033824,116715.234513725,0.511197076404309,1010.13341546277,851.790857843137,47.3160187485634,45.2867647058824,99.5626533202215,108.225490196078
"647",2630,17,17,2003,2019,2011,12,12,1,12,6.5,882667.186111765,874897.262955392,834954.129292157,39943.1336632353,398420.54129902,476476.721656373,0.544889341312177,926.04517174943,817.407450980392,42.2185562712341,40.1985294117647,97.7861337925971,105.470588235294
"648",2700,17,17,2003,2019,2011,12,12,1,12,6.5,51500.1176656863,49976.1591539216,35673.5756906863,14302.5834632353,28005.1582196078,21971.0009343137,0.443141286389055,756.697663398693,577.392647058824,39.5630492103988,35.0637254901961,98.6566555012186,101.44362745098
"649",2710,17,17,2003,2019,2011,12,12,1,12,6.5,163716.242506373,162463.607961765,153625.502048039,8838.10591372549,103180.14440098,59283.4635607843,0.366119460678857,1230.5234456444,1029.16791666667,41.0137818958998,38.6372549019608,104.293323121197,110.906862745098
"650",2720,17,17,2003,2019,2011,12,12,1,12,6.5,281368.310261275,273586.108305882,258461.068870098,15125.0394357843,183528.37099902,90057.7373068627,0.32969661143197,702.495861153375,496.899411764706,36.5805108301952,32.1053921568627,96.5112074522006,99.7720588235294
"651",2740,17,17,2003,2019,2011,12,12,1,12,6.5,25478.286222549,24878.1552715686,22147.2638357843,2730.89143578431,5193.39342107843,19684.7618504902,0.799288508823959,612.883281862745,508.8325,30.7799576480173,26.5073529411765,81.8074823630205,77.4044117647059
"652",2750,17,17,2003,2019,2011,12,12,1,12,6.5,205044.566407353,201948.790464216,189986.273731863,11962.5167323529,133841.347816176,68107.4426480392,0.338137385474841,612.667399456584,396.674681372549,45.9380965737342,43.3455882352941,96.9883490992347,100.296568627451
"653",2760,17,17,2003,2019,2011,12,12,1,12,6.5,45600.9545338235,44897.9138941176,41987.9834107843,2909.93048333333,25098.589997549,19799.3238965686,0.441738430534087,718.757830298786,582.681960784314,40.832430918489,36.4166666666667,89.9621548417554,85.6372549019608
"654",2800,17,17,2003,2019,2011,12,12,1,12,6.5,58503.9355078431,57903.1061191176,53898.0556039216,4005.05051519608,45602.844195098,12300.2619240196,0.212563832616758,799.200652607333,583.257328431373,40.712448636044,36.8897058823529,90.5549827011358,86.2647058823529
"655",2810,17,17,2003,2019,2011,12,12,1,12,6.5,85313.071020098,84804.4326230392,81420.5380696078,3383.89455343137,44984.1848784314,39820.2477446078,0.467395301188857,1105.05943851562,877.129730392157,41.3505262988497,39.0416666666667,108.517101218194,111
"656",2820,8,8,2003,2010,2006.5,12,12,1,12,6.5,144230.277484375,143146.2094,138310.643182292,4835.56621770833,54614.5954583333,88531.6139416667,0.620318292157422,1060.48074246977,858.747864583333,40.3896327000658,37.8645833333333,105.630722995469,111
"657",2825,9,9,2011,2019,2015,12,12,1,12,6.5,145096.57704537,144101.678464815,140282.731534259,3818.94693055556,55430.6619009259,88671.0165638889,0.613915587020073,1365.09202647071,1086.22666666667,40.8751706673829,38.4675925925926,107.61045774669,111
"658",2830,17,17,2003,2019,2011,12,12,1,12,6.5,169363.765211274,167831.657957353,161209.433032843,6622.2249245098,77603.2018691176,90228.4560882353,0.538678419451015,1046.36027096791,892.542524509804,42.4589190335943,40.4387254901961,108.114878711879,111
"659",2840,17,17,2003,2019,2011,12,12,1,12,6.5,64681.1449303922,64190.3033578431,59416.7308661765,4773.57249166667,28387.6940794118,35802.6092784314,0.553989780401257,1229.7022107801,1060.14443627451,45.9430739193988,45.8848039215686,107.821008247354,110.901960784314
"660",2850,17,17,2003,2019,2011,12,12,1,12,6.5,216780.203368627,214420.878522059,203137.066518627,11283.8120034314,87847.7383990196,126573.140123039,0.589213461049893,1021.96266181588,860.626274509804,46.6431890988421,45.4338235294118,109.894908353276,111.058823529412
"661",2860,17,17,2003,2019,2011,12,12,1,12,6.5,95180.6295397059,93751.5461063726,88760.0442411765,4991.50186519608,28925.6623882353,64825.8837181373,0.68887402335257,708.210152411722,548.901617647059,43.066462917854,41.3529411764706,97.0014311515557,97.5980392156863
"662",2900,17,17,2003,2019,2011,12,12,1,12,6.5,109742.931585294,108964.583959314,103345.156129902,5619.42782941176,96296.6448171569,12667.9391421569,0.116359596027994,957.728945232648,785.22943627451,39.9666438608262,38.0269607843137,92.2287299722234,87.6274509803922
"663",2910,17,17,2003,2019,2011,12,12,1,12,6.5,186827.82345098,184570.50839951,173171.773156863,11398.7352426471,98620.7304593137,85949.7779401961,0.462099896646416,753.288369924874,561.358210784314,41.4691782327866,38.3186274509804,94.748917454785,94.546568627451
"664",2920,17,17,2003,2019,2011,12,12,1,12,6.5,58503.2333715686,58076.1294171569,54370.5516142157,3705.57780294118,48967.7452553922,9108.38416176471,0.156649630836275,976.272227843915,791.89862745098,37.8856168024347,34.6053921568627,98.4810025632722,101.928921568627
"665",2960,5,5,2003,2012,2008.8,5.6,5.6,3.6,9.6,6.51777777777778,3741.748719,3741.748719,2916.94903011111,824.799688888889,2879.70235622222,862.046362777778,0.159728395984549,1433.25588888889,1397.55588888889,40.5159259259259,40.1094444444444,88.6702005712421,87.5722222222222
"666",3000,17,17,2003,2019,2011,12,12,1,12,6.5,63777.3939745098,63652.4208372549,63023.3046171569,629.116220098039,48962.6955147059,14689.725322549,0.232047691821316,1266.6166625817,1132.2874754902,46.2912634313286,45.1495098039216,123.082919867875,124.424019607843
"667",3010,17,17,2003,2019,2011,12,12,1,12,6.5,176186.822814706,175302.95425,174245.397081373,1057.55716862745,126430.517833824,48872.4364161765,0.278739975927241,1652.99044673097,1398.31828431373,48.9519232949171,47.906862745098,123.275397231639,124.014705882353
"668",3030,17,17,2003,2019,2011,12,12,1,12,6.5,107051.133254902,106394.897031863,103705.026163235,2689.87086862745,9191.21593431373,97203.681097549,0.914483384597389,807.515537729883,690.71362745098,44.1519739633362,43.7328431372549,101.169268512376,109.213235294118
"669",3040,17,17,2003,2019,2011,12,12,1,12,6.5,38768.6674514706,38624.4329161765,38504.2536681373,120.179248039216,22909.2657813725,15715.1671348039,0.399615799581787,1408.78004370915,1198.98950980392,46.6775817452349,44.3995098039216,121.382798237947,124.34068627451
"670",3050,17,17,2003,2019,2011,12,12,1,12,6.5,284652.690095588,282712.372509804,277708.158643137,5004.21386666667,128156.533521569,154555.838988235,0.540361269950937,1523.1024823601,1522.26911764706,43.300859728858,40.625,116.698913000207,120.061274509804
"671",3060,17,17,2003,2019,2011,12,12,1,12,6.5,946486.528259314,943259.134009804,937596.231571569,5662.90243823529,613095.734317157,330163.399692647,0.346603559410536,1840.60144872771,1725.25433823529,46.8134803623003,45.3063725490196,122.967151654171,124
"672",3110,17,17,2003,2019,2011,12,12,1,12,6.5,97033.0503171569,96612.6791294118,95199.5226480392,1413.15648137255,30086.6129205882,66526.0662088235,0.686033374866252,1324.42508098225,1166.2356372549,40.476740262289,36.9754901960784,112.501359679138,116.647058823529
"673",3120,10,10,2003,2012,2007.5,11.2,11.2,1,11.2,6.1,11560.2076291667,11516.7777158333,11408.5808633333,108.1968525,8700.75032166667,2816.02739416667,0.227752471461791,1751.54266666667,1684.83970833333,47.1269576719577,43.2,120.861555923798,120.75
"674",3130,8,8,2003,2010,2006.5,12,12,1,12,6.5,2672282.21153542,2656977.39294063,2619967.92244375,37009.470496875,218209.274264583,2438768.11867604,0.917905959064191,947.2560731164,902.19046875,44.402577123092,44.453125,103.280392519374,111
"675",3140,17,17,2003,2019,2011,12,12,1,12,6.5,16477.6586230392,16390.6230921569,16139.0674862745,251.555605882353,3265.36561078431,13125.2574813725,0.801263297918733,1133.13758823529,1004.92602941176,44.5057663269385,40.2769607843137,119.14240635137,120.186274509804
"676",3150,17,17,2003,2019,2011,12,12,1,12,6.5,105749.977843627,105209.020858333,104091.468006863,1117.55285147059,10875.8548127451,94333.1660455882,0.897723023479979,1048.4700438144,986.376176470588,41.1513396417501,39.343137254902,113.782080408516,114.794117647059
"677",3160,17,17,2003,2019,2011,12,12,1,12,6.5,228535.372444118,227503.436063725,224644.852304412,2858.58375931373,72522.4586544118,154980.977409314,0.680634362837248,1121.56195204679,1076.97321078431,41.3210614744376,39.5,114.776969504745,117.441176470588
"678",3200,17,17,2003,2019,2011,11.9411764705882,11.9411764705882,1,12,6.48128342245989,14868.5340413993,14837.3179122103,14484.1509781194,353.166934090909,4373.42399590018,10463.8939163102,0.718808507721779,1238.62864349376,1109.43338235294,41.3820780798722,37.7283868092692,102.005327554223,99.5969251336898
