"","year","occ","lf_total","lf","emp","unemp","male","female","female_share","mean_weekly_earnings","median_weekly_earnings","mean_age","median_age","mean_educ","median_educ"
"4083",2012,2015,89257.34,89257.34,86567.69,2689.65,47691.39,41565.95,0.465686631485993,1291.66666666667,832.5,40.7903225806452,38,106.302300628721,111
"4084",2013,2015,104690.81,104690.81,101060.03,3630.78,62815.65,41875.16,0.399988881545572,1200.71428571429,843,41.4225352112676,40,104.060466721004,111
"4085",2014,2015,243358.28,243358.28,231857.71,11500.57,63751.62,179606.66,0.73803389800421,804.777777777778,671,41.1710526315789,40.5,108.976952171095,111
"4086",2015,2015,93464.08,93464.08,91519,1945.08,39312.03,54152.05,0.579388894642733,929,705.5,42.3015873015873,43.5,108.172810880929,111
"4087",2016,2015,99250.5699999999,99250.5699999999,99250.5699999999,0,34168.39,65082.18,0.655736082926274,1158.33333333333,1147.5,44.4333333333333,44.5,106.984973083782,111
"4088",2017,2015,97136.02,97136.02,97136.02,0,42667.38,54468.64,0.560746054862038,619,619,41.4259259259259,41.5,109.084238370071,111
"4089",2018,2015,88897.39,88897.39,88313.21,584.18,30775.62,58121.77,0.653807383996313,1245.125,750,40.4150943396226,38.5,107.989773940495,111
"4090",2019,2015,99784.82,99784.82,95620.68,4164.14,45151.11,54633.71,0.547515243300534,1049,754,41.1147540983607,40,108.15086743655,111
"4091",2020,2015,84321.7894,82965.7475,82965.7475,0,41864.6659,41101.0816,0.495398195502307,1313.5,1219,43.7619047619048,43.5,105.225657159299,111
"4092",2021,2015,90148.675,83260.8607,83260.8607,0,34439.7709,48821.0898,0.586363020866538,1381.33333333333,1382,46.7906976744186,46,109.357300104153,111
"4093",2022,2015,87931.65,87931.65,87931.65,0,47933.04,39998.61,0.454882968760395,1480.75,1230.5,43.5813953488372,46,110.628257515923,111
"4094",2023,2015,73121.52,73121.52,66546.11,6575.41,28338.14,44783.38,0.612451437005139,1606.4,869,43.7222222222222,42,109.204084105473,111
"4095",2024,2015,64821.2,64294.21,64294.21,0,27065.06,37229.15,0.579043587284143,1606.4,869,45.1470588235294,46,108.64537428798,111
"4096",2025,2015,55577.11,55577.11,55577.11,0,29708.53,25868.58,0.46545385321403,1606.4,869,44.4285714285714,43,104.632004254989,111
"4097",2011,2016,131289.38,130289.18,124171.12,6118.06,19436.15,110853.03,0.850822992362067,777.9,573.5,43.1057692307692,45.5,90.3082130841563,81
"4098",2012,2016,188893.11,188893.11,167965.81,20927.3,42913.75,145979.36,0.772814635748228,610.0625,540,42.655737704918,42,89.8078612819705,81
"4099",2013,2016,153238.44,152533.33,148797.72,3735.61,31054.92,121478.41,0.796405677369005,579.04347826087,617.5,42.3931623931624,40.5,92.1544954797748,91
"4100",2014,2016,323792.08,321763.29,307492.57,14270.72,61529.24,260234.05,0.80877482947169,637.470588235294,458.5,43.781512605042,43.5,90.862241711912,91
"4101",2015,2016,201482.27,201482.27,195091.57,6390.7,33982.29,167499.98,0.83133855897097,805.333333333333,545,43.206106870229,44.5,94.7542289949384,81
"4102",2016,2016,225011.53,221726.21,202738.73,18987.48,34791.94,186934.27,0.843086029387324,908.181818181818,683,41.1824817518248,39,94.3591880274327,91
"4103",2017,2016,246748.53,246748.53,243474.34,3274.19,48736.83,198011.7,0.802483808110225,770.8,634.5,43.0666666666667,41,98.6036017722173,111
"4104",2018,2016,214087.05,213641.65,205560.07,8081.58,33200.61,180441.04,0.844596734765903,682.034482758621,561.5,40.5378151260504,38,97.0346824226456,92
"4105",2019,2016,263081.7,263081.7,251559.62,11522.08,45965.2,217116.5,0.825281652049534,734.56,676.5,40.5694444444444,38,96.2893865289755,92
"4106",2020,2016,247399.6711,243157.5023,234900.8254,8256.6769,45102.2633,198055.239,0.814514202221265,788.411764705882,741.5,44.3140495867769,43.5,99.2423736148075,111
"4107",2021,2016,211785.791,211271.9772,202577.1074,8694.8698,24986.0362,186285.941,0.88173520913118,950.1875,919.5,43.3613445378151,43,98.9998261184446,111
"4108",2022,2016,243176.72,242210.2,235335.24,6874.96,39787.86,202422.34,0.835730039445077,1035.84210526316,1102,42.640350877193,42,99.843327572497,111
"4109",2023,2016,246182.57,236651.97,222748.6,13903.37,50154.15,186497.82,0.788067895652844,783.666666666667,737,40.7542372881356,40,97.4295558156562,111
"4110",2024,2016,269108.25,269108.25,259712.27,9395.98,56611.45,212496.8,0.789633168065268,783.666666666667,737,42.2867647058824,41,96.2138655726831,92
"4111",2025,2016,265731.04,265731.04,245092.02,20639.02,53885.13,211845.91,0.797219286087165,783.666666666667,737,40.3928571428571,37,98.2752448867096,111
"4112",2003,2020,327186.38,322954.71,317489.2,5465.51,97394.72,225559.99,0.698426073426828,582.477611940299,481,41.6378600823045,42,93.2984645432173,91.5
"4113",2004,2020,281552.64,277184.01,263752.27,13431.74,79934.38,197249.63,0.711619800868023,573.127659574468,527,40.9266055045872,39,97.4278500769218,111
"4114",2005,2020,255496.63,245254.95,237019.65,8235.3,84992.54,160262.41,0.653452295254387,703.714285714286,713.5,40.1666666666667,38,95.719559992571,92
"4115",2006,2020,286687.8,285026.32,280280.09,4746.23,82073.89,202952.43,0.712048031213398,730.694444444444,625.5,41.3211009174312,41,97.4091958595264,111
"4116",2007,2020,327236.73,319747.58,312572.63,7174.95,100001.36,219746.22,0.687249048139786,892.724137931035,706.5,41.8534482758621,42,97.7449561307079,111
"4117",2008,2020,329846,326111.62,312134.65,13976.97,103639.41,222472.21,0.682196512960808,719.315789473684,661.5,42.1173913043478,43,97.3992368318553,111
"4118",2009,2020,328799.51,327934.48,305680.02,22254.46,101254.41,226680.07,0.691235852966727,890.538461538462,808,40.5061728395062,41,96.6200862745511,111
"4119",2010,2020,359723.46,358144.24,344992.46,13151.78,114943.15,243201.09,0.679059057322826,831.195652173913,750,43.0113636363636,44,97.4272173412588,92
"4120",2011,2025,84524.29,82676.58,75688.31,6988.27,17745.45,64931.13,0.785363037513163,879.230769230769,625,39.2372881355932,38,96.3153237591589,111
"4121",2012,2025,110669.76,110669.76,100941.11,9728.65,35119.32,75550.44,0.682665617057451,802.777777777778,597,44.8493150684931,46,93.7956298089017,81
"4122",2013,2025,87237.44,86541.55,83183.22,3358.33,19168.39,67373.16,0.778506509301024,1027.75,427.5,44.7702702702703,45,98.9223661928865,111
"4123",2014,2025,269349.14,265029.05,245830.43,19198.62,87846.49,177182.56,0.668540146825414,739.923076923077,581,44.5698924731183,47.5,99.6466905797685,111
"4124",2015,2025,119365.95,119365.95,117422.77,1943.18,48216.17,71149.78,0.596064288015133,1066.16666666667,817.5,42.3373493975904,42,101.315907174533,111
"4125",2016,2025,59545.92,59545.92,55441.42,4104.5,18696.54,40849.38,0.68601475970142,990,1365,40.25,36.5,105.982044781574,111
"4126",2017,2025,77639.13,73028.23,69273.3,3754.93,34361.18,38667.05,0.529480859662079,664.4,1096,37.8461538461538,36.5,105.948704768006,111
"4127",2018,2025,63708.95,63708.95,63708.95,0,13690.99,50017.96,0.785100994444266,1200.33333333333,671,44.59375,42,108.816180772089,111
"4128",2019,2025,105272.49,99628.87,99220.17,408.7,19788.95,79839.92,0.801373336865107,849.909090909091,825,45.3214285714286,45,100.809268337581,111
"4129",2020,2025,132085.5859,129787.5215,126608.2185,3179.303,20130.316,109657.2055,0.844897908771607,651.6,636.5,43.031746031746,45,99.9128971015908,111
"4130",2021,2025,88557.0988,88557.0988,85461.6584,3095.4404,11616.082,76941.0168,0.868829465312159,915,763.5,40.2941176470588,40,105.502888159204,111
"4131",2022,2025,98054.95,96864.25,96864.25,0,34255.24,62609.01,0.646358279757496,961,751,40.9245283018868,37.5,97.6493776599726,92
"4132",2023,2025,93574.97,93574.97,76090.95,17484.02,41648.83,51926.14,0.554914845283947,1108.66666666667,903,42.8947368421053,40,96.8515451300706,92
"4133",2024,2025,93125.4,93125.4,92151.25,974.15,31275.75,61849.65,0.664154462692241,1108.66666666667,903,46.5882352941176,48,106.767424462069,111
"4134",2025,2025,138434.97,133656.88,131363.78,2293.1,45015.99,88640.89,0.663197360285531,1108.66666666667,903,44.8636363636364,44,102.720806590727,111
"4135",2003,2040,438388.83,434888.61,430315.66,4572.95,371975.75,62912.86,0.144664308407617,894.806451612903,769,47.8487972508591,49,110.364539462186,123
"4136",2004,2040,388302.97,388202.23,383637.94,4564.29,345323.16,42879.07,0.110455496353022,898.294871794872,705.5,48.4858156028369,50,105.487835966321,111
"4137",2005,2040,422469.44,420331.28,416315.17,4016.11,368877.05,51454.23,0.122413516310278,816.122807017544,651.5,46.7894736842105,48,110.267959215407,123
"4138",2006,2040,392423.57,392423.57,389203.33,3220.24,341480.18,50943.39,0.129817355262325,873.738095238095,769,47.187265917603,47,109.364798067558,123
"4139",2007,2040,441636.68,440073.18,438989.59,1083.59,357075.99,82997.19,0.188598609894836,789,702,48.4066666666667,50,108.663359807566,111
"4140",2008,2040,418964.67,418964.67,418964.67,0,363328.7,55635.97,0.132793941789889,831.972222222222,836.5,48.8200692041522,50,110.398739445023,123
"4141",2009,2040,453127.61,449425.26,449425.26,0,357637.04,91788.22,0.204234670743696,864.740740740741,605.5,49.0622837370242,51,106.477560584823,111
"4142",2010,2040,437015.35,428889.78,418491.36,10398.42,342370.58,86519.2,0.201728285528277,1002.02272727273,962,49.4365671641791,52,108.483997590243,123
"4143",2011,2040,416113.14,416113.14,414061.61,2051.53,350499.67,65613.47,0.157681802598207,1013.65714285714,942,50.1314741035857,53,111.19487877744,123
"4144",2012,2040,443971.99,439810.82,429378.11,10432.71,347037.6,92773.22,0.210938921420805,925.790697674419,942.5,50.6185185185185,53,109.928529429994,123
"4145",2013,2040,458750.77,451275.31,448348.06,2927.25,369507.74,81767.57,0.181192208366108,964.854166666667,777,49.4830188679245,51,108.834331286593,111
"4146",2014,2040,776046.94,768412.75,760507.6,7905.15,639760.53,128652.22,0.167425930920589,820.081081081081,716.5,49.3110236220472,50,112.415196910775,123
"4147",2015,2040,498115.41,493296.41,490930.14,2366.27,395545.51,97750.9,0.198158547312355,1012.66666666667,885,49.9463087248322,51,110.043281117736,111
"4148",2016,2040,458211.73,451427.23,442585.07,8842.16,372444.6,78982.63,0.174962042054929,908.515151515152,942,50.4372623574144,52,112.743233632584,123
"4149",2017,2040,436324.48,436324.48,433771.12,2553.36,355461.79,80862.69,0.18532696125599,950.657894736842,730.5,51.4801762114537,54.5,110.545972483598,111
"4150",2018,2040,397077.64,393501.71,387418.61,6083.1,304554.64,88947.07,0.226039856345224,1175.12,1028.5,52.0511627906977,57,109.648742085517,123
"4151",2019,2040,421484.63,421484.63,414831.6,6653.03,340930.12,80554.51,0.19112087195208,914.833333333333,923,50.3771929824561,54,109.47312508169,111
"4152",2020,2040,472077.4117,459660.4364,456130.0516,3530.3848,361097.0282,98563.4082,0.214426564469928,919.282051282051,942.5,49.75,51,109.692848483533,111
"4153",2021,2040,383096.0238,382298.514,375305.0913,6993.4227,333686.0241,48612.4899,0.127158458952315,1177.67741935484,1009.5,50.4902912621359,53.5,109.477979543755,111
"4154",2022,2040,419825.56,419314.63,416541.08,2773.55,334621.09,84693.54,0.201980884854888,1170.66666666667,903.5,49.5958549222798,49,109.466577758091,123
"4155",2023,2040,383805.53,382216.84,378959.37,3257.47,289583.55,92633.29,0.242357950528815,1333.8275862069,1020,49.8524590163934,52,111.780738886335,123
"4156",2024,2040,340437.18,340437.18,336123.72,4313.46,276433.54,64003.64,0.188004259699249,1333.8275862069,1020,49.9636363636364,51,111.828967006483,123
"4157",2025,2040,407311.21,398858.95,396837.26,2021.69,280358.38,118500.57,0.297098936854745,1333.8275862069,1020,51.6179775280899,52,111.595371521687,111
"4158",2003,2050,61127.99,61127.99,61127.99,0,28135.96,32992.03,0.53972051101304,446.666666666667,390.5,46.1463414634146,49,99.2251343451666,92
"4159",2004,2050,56193.84,56193.84,56193.84,0,21349.9,34843.94,0.620066897012199,680.083333333333,574,47.1463414634146,51,105.690788349755,111
"4160",2005,2050,42778.85,42778.85,42778.85,0,10078.54,32700.31,0.764403671440443,681.111111111111,529,40.8974358974359,40.5,96.0177678923113,91.5
"4161",2006,2050,51843.31,51843.31,51843.31,0,23020.88,28822.43,0.555952735270954,664.285714285714,402.5,41.2972972972973,41,104.68045635975,111
"4162",2007,2050,57443.27,54668.71,53914.26,754.45,20227.88,34440.83,0.629991635068762,566.5,467.5,47.7272727272727,49,106.370349876557,111
"4163",2008,2050,48404.29,48404.29,47987.36,416.93,19203.11,29201.18,0.603276693036919,614,557.5,43.8571428571429,44.5,104.165070079532,111
"4164",2009,2050,50412.95,50412.95,50412.95,0,18944.04,31468.91,0.624222744354377,718.8,849,46.1470588235294,44,94.8996583219193,92
"4165",2010,2050,58004.34,58004.34,58004.34,0,9366.02,48638.32,0.838528979038465,703.166666666667,600,43,44.5,102.120525291728,111
"4166",2011,2050,68061.12,68061.12,68061.12,0,27458.25,40602.87,0.596564822912112,937.625,884.5,45.5227272727273,48,104.289733698182,111
"4167",2012,2050,69979.57,68427.32,67540.34,886.98,17539.03,50888.29,0.743683809332296,622.6,340.5,46.3513513513514,48.5,110.183328968605,111
"4168",2013,2050,48366.96,48366.96,48366.96,0,16248.12,32118.84,0.664065717589032,533.333333333333,599,44.375,43,110.727356236571,111
"4169",2014,2050,119814.54,119814.54,119814.54,0,53760.84,66053.7,0.551299533428914,601.166666666667,558.5,46.6285714285714,46,102.72462507472,111
"4170",2015,2050,60447.23,60447.23,60447.23,0,29023.77,31423.46,0.519849462084532,659.666666666667,634.5,49.1428571428571,48.5,106.050045469412,111
"4171",2016,2050,68909.07,68909.07,68909.07,0,31109.41,37799.66,0.548544045072731,909.8,778.5,45.4473684210526,53.5,106.561216832559,111
"4172",2017,2050,89835.74,88578.17,88578.17,0,29084.58,59493.59,0.671650701295816,818.111111111111,900.5,48.2826086956522,52,103.014709154637,111
"4173",2018,2050,77673.3,77673.3,76769.15,904.15,39907.51,37765.79,0.486213280496644,874.75,644,47.6315789473684,46,107.369517839464,111
"4174",2019,2050,78003.7,76665.91,76665.91,0,41083.37,35582.54,0.464124667665198,897.875,305,45.7441860465116,46,102.80353993059,111
"4175",2020,2050,81059.8885,78052.1747,78052.1747,0,29800.2137,48251.961,0.618201365758999,1447.16666666667,1793.5,43.4594594594595,38,110.352294697818,111
"4176",2021,2050,74280.1804,71565.457,71565.457,0,30935.5026,40629.9544,0.56773136235265,1703.8,2884.5,46.4857142857143,49.5,104.703672092809,111
"4177",2022,2050,58631.41,50321.36,50321.36,0,18663.96,31657.4,0.629104618794087,820.2,978.5,45.2105263157895,48.5,103.937657090349,111
"4178",2023,2050,70756.9,70756.9,68158.87,2598.03,17972.41,52784.49,0.745997775481967,734.428571428571,759.5,45.9705882352941,45.5,103.683637496838,111
"4179",2024,2050,62489.72,62489.72,62489.72,0,21373.33,41116.39,0.657970462981751,734.428571428571,759.5,45.6666666666667,49.5,111.562335372922,111
"4180",2025,2050,91706.03,91706.03,91706.03,0,32173.8,59532.23,0.649163746375238,734.428571428571,759.5,48.4545454545455,50.5,109.821609222425,111
"4181",2003,2060,91278.93,87990.9,87990.9,0,25040.39,62950.51,0.715420685548165,354.866666666667,150,44.6166666666667,45.5,97.1817366341292,92
"4182",2004,2060,99400.19,99400.19,99400.19,0,40864.94,58535.25,0.588884689254618,529.533333333333,471.5,39.9538461538462,40,96.2184851960544,91.5
"4183",2005,2060,88282.95,87748.98,87748.98,0,41502.65,46246.33,0.52702982986241,474.9,492.5,47.6842105263158,53,102.358246329473,111
"4184",2006,2060,78686.84,76856.73,75363.81,1492.92,20219.97,56636.76,0.73691347524153,436.363636363636,410,47.9791666666667,46.5,98.8947989330278,101.5
"4185",2007,2060,108015.73,108015.73,108015.73,0,49047.21,58968.52,0.54592530180558,639.6,524,45.8888888888889,48,99.0322498399076,101.5
"4186",2008,2060,89999.76,88886.35,87000.07,1886.28,23110.28,65776.07,0.740001923804949,515.888888888889,355.5,47.6034482758621,45,90.5385471447528,81
"4187",2009,2060,73472.24,73472.24,73472.24,0,23707.63,49764.61,0.677325340836212,756,661.5,49.8333333333333,53,95.9907102328717,86
"4188",2010,2060,92161.26,90276.75,86628,3648.75,24353.55,65923.2,0.730234528823867,631.916666666667,554,44.8888888888889,47,106.286067010609,111
"4189",2011,2060,104252.45,104252.45,103001.1,1251.35,30801.79,73450.66,0.704546128172527,410.125,461.5,47.6607142857143,51,99.4433381661534,111
"4190",2012,2060,76020,76020,67183.43,8836.57,22268.06,53751.94,0.707076295711655,657.666666666667,787.5,48.2820512820513,51.5,103.765492765062,111
"4191",2013,2060,87013.59,87013.59,87013.59,0,34244.87,52768.72,0.606442281027596,399.727272727273,392,46.0555555555556,48.5,97.6032162332344,111
"4192",2014,2060,154644.39,154644.39,154644.39,0,86619.62,68024.77,0.439878679077851,1007.25,373,43,36,94.5251426838051,111
"4193",2015,2060,84493.34,84493.34,84493.34,0,26708.72,57784.62,0.683895559105605,446.625,392.5,46.7450980392157,49,102.40172503537,111
"4194",2016,2060,67423.36,67423.36,67423.36,0,19883.36,47540,0.705096868503735,363.4,327.5,47.2777777777778,51.5,100.266366434423,111
"4195",2017,2060,85461.28,85461.28,82010.63,3450.65,32571.55,52889.73,0.618873599833749,851.25,621,45.5,54,99.3650329131508,111
"4196",2018,2060,121144.41,121144.41,117741.96,3402.45,64965.31,56179.1,0.463736626394895,513.428571428571,432.5,48.2413793103448,49,96.2597259749749,91
"4197",2019,2060,53341.86,53341.86,52588.63,753.23,23214.88,30126.98,0.564790579106165,546,305,49.6551724137931,46,102.918366926088,111
"4198",2020,2060,54675.0793,52353.4681,51815.8826,537.5855,16438.3148,35915.1533,0.686012877530839,662.25,495.5,46.1428571428571,49.5,105.477133788965,111
"4199",2021,2060,99665.4184,99665.4184,99665.4184,0,23417.8882,76247.5302,0.765034968237288,1269.5,720.5,50.2682926829268,52,102.84194801514,111
"4200",2022,2060,77078.05,77078.05,74966.02,2112.03,28870.85,48207.2,0.62543357025768,820,829,50.6896551724138,51,100.818091661634,111
"4201",2023,2060,82675.14,81723.88,81723.88,0,39895.93,41827.95,0.511820412834046,871,750,43.3030303030303,47,96.6756364235276,101.5
"4202",2024,2060,84993.69,84993.69,84993.69,0,23618.25,61375.44,0.722117606612914,871,750,47.6857142857143,51,105.494603305257,111
"4203",2025,2060,88556.89,88556.89,88556.89,0,30853.51,57703.38,0.651596730643996,871,750,48.2258064516129,48.5,99.7427732613464,101.5
"4204",2003,2100,1010773.74,1008092.72,998611.61,9481.11,702429.92,305662.8,0.303209014345427,1498.89430894309,1376.5,44.5492154065621,44,121.371040046792,124
"4205",2004,2100,1046310.49,1043887.46,1019572.45,24315.01,725268.03,318619.43,0.305223927108004,1591.30894308943,1442,45.3676880222841,45,122.911552410065,124
"4206",2005,2100,1010428.74,1007751.33,993528.91,14222.42,700560.429999999,307190.9,0.304828076982047,1517.825,1200,44.7735849056604,45,122.174299745156,124
"4207",2006,2100,996715.350000001,993270.370000001,989370.810000001,3899.56,657443.64,335826.73,0.338102031574746,1712.53246753247,1548,45.6127596439169,45,122.784820521728,124
"4208",2007,2100,1063101.5,1060532.74,1034248.53,26284.21,728969.71,331563.03,0.312638184088499,1567.36231884058,1423,46.100278551532,47,122.230508046362,124
