"","year","occ_code"
"22302",2021,"25-2021"
"22303",2021,"25-2022"
"22304",2021,"25-2023"
"22305",2021,"25-2030"
"22306",2021,"25-2031"
"22307",2021,"25-2032"
"22308",2021,"25-2050"
"22309",2021,"25-2051"
"22310",2021,"25-2052"
"22311",2021,"25-2057"
"22312",2021,"25-2058"
"22313",2021,"25-2059"
"22314",2021,"25-3000"
"22315",2021,"25-3010"
"22316",2021,"25-3011"
"22317",2021,"25-3020"
"22318",2021,"25-3021"
"22319",2021,"25-3030"
"22320",2021,"25-3031"
"22321",2021,"25-3040"
"22322",2021,"25-3041"
"22323",2021,"25-3090"
"22324",2021,"25-3099"
"22325",2021,"25-4000"
"22326",2021,"25-4010"
"22327",2021,"25-4011"
"22328",2021,"25-4012"
"22329",2021,"25-4013"
"22330",2021,"25-4020"
"22331",2021,"25-4022"
"22332",2021,"25-4030"
"22333",2021,"25-4031"
"22334",2021,"25-9000"
"22335",2021,"25-9020"
"22336",2021,"25-9021"
"22337",2021,"25-9030"
"22338",2021,"25-9031"
"22339",2021,"25-9040"
"22340",2021,"25-9044"
"22341",2021,"25-9045"
"22342",2021,"25-9090"
"22343",2021,"25-9099"
"22344",2021,"27-0000"
"22345",2021,"27-1000"
"22346",2021,"27-1010"
"22347",2021,"27-1011"
"22348",2021,"27-1012"
"22349",2021,"27-1013"
"22350",2021,"27-1014"
"22351",2021,"27-1019"
"22352",2021,"27-1020"
"22353",2021,"27-1021"
"22354",2021,"27-1022"
"22355",2021,"27-1023"
"22356",2021,"27-1024"
"22357",2021,"27-1025"
"22358",2021,"27-1026"
"22359",2021,"27-1027"
"22360",2021,"27-1029"
"22361",2021,"27-2000"
"22362",2021,"27-2010"
"22363",2021,"27-2011"
"22364",2021,"27-2012"
"22365",2021,"27-2020"
"22366",2021,"27-2021"
"22367",2021,"27-2022"
"22368",2021,"27-2023"
"22369",2021,"27-2030"
"22370",2021,"27-2031"
"22371",2021,"27-2032"
"22372",2021,"27-2040"
"22373",2021,"27-2041"
"22374",2021,"27-2042"
"22375",2021,"27-2090"
"22376",2021,"27-2091"
"22377",2021,"27-2099"
"22378",2021,"27-3000"
"22379",2021,"27-3010"
"22380",2021,"27-3011"
"22381",2021,"27-3020"
"22382",2021,"27-3023"
"22383",2021,"27-3030"
"22384",2021,"27-3031"
"22385",2021,"27-3040"
"22386",2021,"27-3041"
"22387",2021,"27-3042"
"22388",2021,"27-3043"
"22389",2021,"27-3090"
"22390",2021,"27-3091"
"22391",2021,"27-3092"
"22392",2021,"27-3099"
"22393",2021,"27-4000"
"22394",2021,"27-4010"
"22395",2021,"27-4011"
"22396",2021,"27-4012"
"22397",2021,"27-4014"
"22398",2021,"27-4015"
"22399",2021,"27-4020"
"22400",2021,"27-4021"
"22401",2021,"27-4030"
"22402",2021,"27-4031"
"22403",2021,"27-4032"
"22404",2021,"27-4090"
"22405",2021,"27-4099"
"22406",2021,"29-0000"
"22407",2021,"29-1000"
"22408",2021,"29-1010"
"22409",2021,"29-1011"
"22410",2021,"29-1020"
"22411",2021,"29-1021"
"22412",2021,"29-1022"
"22413",2021,"29-1023"
"22414",2021,"29-1024"
"22415",2021,"29-1029"
"22416",2021,"29-1030"
"22417",2021,"29-1031"
"22418",2021,"29-1040"
"22419",2021,"29-1041"
"22420",2021,"29-1050"
"22421",2021,"29-1051"
"22422",2021,"29-1070"
"22423",2021,"29-1071"
"22424",2021,"29-1080"
"22425",2021,"29-1081"
"22426",2021,"29-1120"
"22427",2021,"29-1122"
"22428",2021,"29-1123"
"22429",2021,"29-1124"
"22430",2021,"29-1125"
"22431",2021,"29-1126"
"22432",2021,"29-1127"
"22433",2021,"29-1128"
"22434",2021,"29-1129"
"22435",2021,"29-1130"
"22436",2021,"29-1131"
"22437",2021,"29-1140"
"22438",2021,"29-1141"
"22439",2021,"29-1150"
"22440",2021,"29-1151"
"22441",2021,"29-1160"
"22442",2021,"29-1161"
"22443",2021,"29-1170"
"22444",2021,"29-1171"
"22445",2021,"29-1180"
"22446",2021,"29-1181"
"22447",2021,"29-1210"
"22448",2021,"29-1211"
"22449",2021,"29-1212"
"22450",2021,"29-1213"
"22451",2021,"29-1214"
"22452",2021,"29-1215"
"22453",2021,"29-1216"
"22454",2021,"29-1217"
"22455",2021,"29-1218"
"22456",2021,"29-1221"
"22457",2021,"29-1222"
"22458",2021,"29-1223"
"22459",2021,"29-1224"
"22460",2021,"29-1229"
"22461",2021,"29-1240"
"22462",2021,"29-1241"
"22463",2021,"29-1242"
"22464",2021,"29-1243"
"22465",2021,"29-1249"
"22466",2021,"29-1290"
"22467",2021,"29-1291"
"22468",2021,"29-1292"
"22469",2021,"29-1299"
"22470",2021,"29-2000"
"22471",2021,"29-2010"
"22472",2021,"29-2010"
"22473",2021,"29-2030"
"22474",2021,"29-2031"
"22475",2021,"29-2032"
"22476",2021,"29-2033"
"22477",2021,"29-2034"
"22478",2021,"29-2035"
"22479",2021,"29-2036"
"22480",2021,"29-2040"
"22481",2021,"29-2042"
"22482",2021,"29-2043"
"22483",2021,"29-2050"
"22484",2021,"29-2051"
"22485",2021,"29-2052"
"22486",2021,"29-2053"
"22487",2021,"29-2055"
"22488",2021,"29-2056"
"22489",2021,"29-2057"
"22490",2021,"29-2060"
"22491",2021,"29-2061"
"22492",2021,"29-2070"
"22493",2021,"29-2072"
"22494",2021,"29-2080"
"22495",2021,"29-2081"
"22496",2021,"29-2090"
"22497",2021,"29-2091"
"22498",2021,"29-2092"
"22499",2021,"29-2099"
"22500",2021,"29-9000"
"22501",2021,"29-9020"
"22502",2021,"29-9021"
"22503",2021,"29-9090"
"22504",2021,"29-9091"
"22505",2021,"29-9092"
"22506",2021,"29-9093"
"22507",2021,"29-9099"
"22508",2021,"31-0000"
"22509",2021,"31-1100"
"22510",2021,"31-1120"
"22511",2021,"31-1120"
"22512",2021,"31-1130"
"22513",2021,"31-1131"
"22514",2021,"31-1132"
"22515",2021,"31-1133"
"22516",2021,"31-2000"
"22517",2021,"31-2010"
"22518",2021,"31-2011"
"22519",2021,"31-2012"
"22520",2021,"31-2020"
"22521",2021,"31-2021"
"22522",2021,"31-2022"
"22523",2021,"31-9000"
"22524",2021,"31-9010"
"22525",2021,"31-9011"
"22526",2021,"31-9090"
"22527",2021,"31-9091"
"22528",2021,"31-9092"
"22529",2021,"31-9093"
"22530",2021,"31-9094"
"22531",2021,"31-9095"
"22532",2021,"31-9096"
"22533",2021,"31-9097"
"22534",2021,"31-9099"
"22535",2021,"33-0000"
"22536",2021,"33-1000"
"22537",2021,"33-1010"
"22538",2021,"33-1011"
"22539",2021,"33-1012"
"22540",2021,"33-1020"
"22541",2021,"33-1021"
"22542",2021,"33-1090"
"22543",2021,"33-1091"
"22544",2021,"33-1099"
"22545",2021,"33-2000"
"22546",2021,"33-2010"
"22547",2021,"33-2011"
"22548",2021,"33-2020"
"22549",2021,"33-2021"
"22550",2021,"33-2022"
"22551",2021,"33-3000"
"22552",2021,"33-3010"
"22553",2021,"33-3011"
"22554",2021,"33-3012"
"22555",2021,"33-3020"
"22556",2021,"33-3021"
"22557",2021,"33-3030"
"22558",2021,"33-3031"
"22559",2021,"33-3040"
"22560",2021,"33-3041"
"22561",2021,"33-3050"
"22562",2021,"33-3051"
"22563",2021,"33-3052"
"22564",2021,"33-9000"
"22565",2021,"33-9010"
"22566",2021,"33-9011"
"22567",2021,"33-9020"
"22568",2021,"33-9021"
"22569",2021,"33-9030"
"22570",2021,"33-9031"
"22571",2021,"33-9032"
"22572",2021,"33-9090"
"22573",2021,"33-9091"
"22574",2021,"33-9092"
"22575",2021,"33-9093"
"22576",2021,"33-9094"
"22577",2021,"33-9099"
"22578",2021,"35-0000"
"22579",2021,"35-1000"
"22580",2021,"35-1010"
"22581",2021,"35-1011"
"22582",2021,"35-1012"
"22583",2021,"35-2000"
"22584",2021,"35-2010"
"22585",2021,"35-2011"
"22586",2021,"35-2012"
"22587",2021,"35-2013"
"22588",2021,"35-2014"
"22589",2021,"35-2015"
"22590",2021,"35-2019"
"22591",2021,"35-2020"
"22592",2021,"35-2021"
"22593",2021,"35-3000"
"22594",2021,"35-3010"
"22595",2021,"35-3011"
"22596",2021,"35-3020"
"22597",2021,"35-3023"
"22598",2021,"35-3030"
"22599",2021,"35-3031"
"22600",2021,"35-3040"
"22601",2021,"35-3041"
"22602",2021,"35-9000"
"22603",2021,"35-9010"
"22604",2021,"35-9011"
"22605",2021,"35-9020"
"22606",2021,"35-9021"
"22607",2021,"35-9030"
"22608",2021,"35-9031"
"22609",2021,"35-9090"
"22610",2021,"35-9099"
"22611",2021,"37-0000"
"22612",2021,"37-1000"
"22613",2021,"37-1010"
"22614",2021,"37-1011"
"22615",2021,"37-1012"
"22616",2021,"37-2000"
"22617",2021,"37-2010"
"22618",2021,"37-2011"
"22619",2021,"37-2012"
"22620",2021,"37-2019"
"22621",2021,"37-2020"
"22622",2021,"37-2021"
"22623",2021,"37-3000"
"22624",2021,"37-3010"
"22625",2021,"37-3011"
"22626",2021,"37-3012"
"22627",2021,"37-3013"
"22628",2021,"37-3019"
"22629",2021,"39-0000"
"22630",2021,"39-1000"
"22631",2021,"39-1010"
"22632",2021,"39-1013"
"22633",2021,"39-1014"
"22634",2021,"39-1020"
"22635",2021,"39-1022"
"22636",2021,"39-2000"
"22637",2021,"39-2010"
"22638",2021,"39-2011"
"22639",2021,"39-2020"
"22640",2021,"39-2021"
"22641",2021,"39-3000"
"22642",2021,"39-3010"
"22643",2021,"39-3011"
"22644",2021,"39-3012"
"22645",2021,"39-3019"
"22646",2021,"39-3020"
"22647",2021,"39-3021"
"22648",2021,"39-3030"
"22649",2021,"39-3031"
"22650",2021,"39-3090"
"22651",2021,"39-3091"
"22652",2021,"39-3092"
"22653",2021,"39-3093"
"22654",2021,"39-3099"
"22655",2021,"39-4000"
"22656",2021,"39-4010"
"22657",2021,"39-4011"
"22658",2021,"39-4012"
"22659",2021,"39-4020"
"22660",2021,"39-4021"
"22661",2021,"39-4030"
"22662",2021,"39-4031"
"22663",2021,"39-5000"
"22664",2021,"39-5010"
"22665",2021,"39-5011"
"22666",2021,"39-5012"
"22667",2021,"39-5090"
"22668",2021,"39-5091"
"22669",2021,"39-5092"
"22670",2021,"39-5093"
"22671",2021,"39-5094"
"22672",2021,"39-6000"
"22673",2021,"39-6010"
"22674",2021,"39-6011"
"22675",2021,"39-6012"
"22676",2021,"39-7000"
"22677",2021,"39-7010"
"22678",2021,"39-7010"
"22679",2021,"39-9000"
"22680",2021,"39-9010"
"22681",2021,"39-9011"
"22682",2021,"39-9030"
"22683",2021,"39-9031"
"22684",2021,"39-9032"
"22685",2021,"39-9040"
"22686",2021,"39-9041"
"22687",2021,"39-9090"
"22688",2021,"39-9099"
"22689",2021,"41-0000"
"22690",2021,"41-1000"
"22691",2021,"41-1010"
"22692",2021,"41-1011"
"22693",2021,"41-1012"
"22694",2021,"41-2000"
"22695",2021,"41-2010"
"22696",2021,"41-2011"
"22697",2021,"41-2012"
"22698",2021,"41-2020"
"22699",2021,"41-2021"
"22700",2021,"41-2022"
"22701",2021,"41-2030"
"22702",2021,"41-2031"
"22703",2021,"41-3000"
"22704",2021,"41-3010"
"22705",2021,"41-3011"
"22706",2021,"41-3020"
"22707",2021,"41-3021"
"22708",2021,"41-3030"
"22709",2021,"41-3031"
"22710",2021,"41-3040"
"22711",2021,"41-3041"
"22712",2021,"41-3090"
"22713",2021,"41-3091"
"22714",2021,"41-4000"
"22715",2021,"41-4010"
"22716",2021,"41-4011"
"22717",2021,"41-4012"
"22718",2021,"41-9000"
"22719",2021,"41-9010"
"22720",2021,"41-9011"
"22721",2021,"41-9012"
"22722",2021,"41-9020"
"22723",2021,"41-9021"
"22724",2021,"41-9022"
"22725",2021,"41-9030"
"22726",2021,"41-9031"
"22727",2021,"41-9040"
"22728",2021,"41-9041"
"22729",2021,"41-9090"
"22730",2021,"41-9091"
"22731",2021,"41-9099"
"22732",2021,"43-0000"
"22733",2021,"43-1000"
"22734",2021,"43-1010"
"22735",2021,"43-1011"
"22736",2021,"43-2000"
"22737",2021,"43-2010"
"22738",2021,"43-2011"
"22739",2021,"43-2020"
"22740",2021,"43-2021"
"22741",2021,"43-2090"
"22742",2021,"43-2099"
"22743",2021,"43-3000"
"22744",2021,"43-3010"
"22745",2021,"43-3011"
"22746",2021,"43-3020"
"22747",2021,"43-3021"
"22748",2021,"43-3030"
"22749",2021,"43-3031"
"22750",2021,"43-3040"
"22751",2021,"43-3041"
"22752",2021,"43-3050"
"22753",2021,"43-3051"
"22754",2021,"43-3060"
"22755",2021,"43-3061"
"22756",2021,"43-3070"
"22757",2021,"43-3071"
"22758",2021,"43-3090"
"22759",2021,"43-3099"
"22760",2021,"43-4000"
"22761",2021,"43-4010"
"22762",2021,"43-4011"
"22763",2021,"43-4020"
"22764",2021,"43-4021"
"22765",2021,"43-4030"
"22766",2021,"43-4031"
"22767",2021,"43-4040"
"22768",2021,"43-4041"
"22769",2021,"43-4050"
"22770",2021,"43-4051"
"22771",2021,"43-4060"
"22772",2021,"43-4061"
"22773",2021,"43-4070"
"22774",2021,"43-4071"
"22775",2021,"43-4080"
"22776",2021,"43-4081"
"22777",2021,"43-4110"
"22778",2021,"43-4111"
"22779",2021,"43-4120"
"22780",2021,"43-4121"
"22781",2021,"43-4130"
"22782",2021,"43-4131"
"22783",2021,"43-4140"
"22784",2021,"43-4141"
"22785",2021,"43-4150"
"22786",2021,"43-4151"
"22787",2021,"43-4160"
"22788",2021,"43-4161"
"22789",2021,"43-4170"
"22790",2021,"43-4171"
"22791",2021,"43-4180"
"22792",2021,"43-4181"
"22793",2021,"43-4190"
"22794",2021,"43-4199"
"22795",2021,"43-5000"
"22796",2021,"43-5010"
"22797",2021,"43-5011"
"22798",2021,"43-5020"
"22799",2021,"43-5021"
"22800",2021,"43-5030"
"22801",2021,"43-5031"
"22802",2021,"43-5032"
"22803",2021,"43-5040"
"22804",2021,"43-5041"
"22805",2021,"43-5050"
"22806",2021,"43-5051"
"22807",2021,"43-5052"
"22808",2021,"43-5053"
"22809",2021,"43-5060"
"22810",2021,"43-5061"
"22811",2021,"43-5070"
"22812",2021,"43-5071"
"22813",2021,"43-5110"
"22814",2021,"43-5111"
"22815",2021,"43-6000"
"22816",2021,"43-6010"
"22817",2021,"43-6011"
"22818",2021,"43-6012"
"22819",2021,"43-6013"
"22820",2021,"43-6014"
"22821",2021,"43-9000"
"22822",2021,"43-9020"
"22823",2021,"43-9021"
"22824",2021,"43-9022"
"22825",2021,"43-9030"
"22826",2021,"43-9031"
"22827",2021,"43-9040"
"22828",2021,"43-9041"
"22829",2021,"43-9050"
"22830",2021,"43-9051"
"22831",2021,"43-9060"
"22832",2021,"43-9061"
"22833",2021,"43-9070"
"22834",2021,"43-9071"
"22835",2021,"43-9080"
"22836",2021,"43-9081"
"22837",2021,"43-9110"
"22838",2021,"43-9111"
"22839",2021,"43-9190"
"22840",2021,"43-9199"
"22841",2021,"45-0000"
"22842",2021,"45-1000"
"22843",2021,"45-1010"
"22844",2021,"45-1011"
"22845",2021,"45-2000"
"22846",2021,"45-2010"
"22847",2021,"45-2011"
"22848",2021,"45-2020"
"22849",2021,"45-2021"
"22850",2021,"45-2040"
"22851",2021,"45-2041"
"22852",2021,"45-2090"
"22853",2021,"45-2091"
"22854",2021,"45-2092"
"22855",2021,"45-2093"
"22856",2021,"45-2099"
"22857",2021,"45-4000"
"22858",2021,"45-4010"
"22859",2021,"45-4011"
"22860",2021,"45-4020"
"22861",2021,"45-4021"
"22862",2021,"45-4022"
"22863",2021,"45-4023"
"22864",2021,"45-4029"
"22865",2021,"47-0000"
"22866",2021,"47-1000"
"22867",2021,"47-1010"
"22868",2021,"47-1011"
"22869",2021,"47-2000"
"22870",2021,"47-2010"
"22871",2021,"47-2011"
"22872",2021,"47-2020"
"22873",2021,"47-2021"
"22874",2021,"47-2022"
"22875",2021,"47-2030"
"22876",2021,"47-2031"
"22877",2021,"47-2040"
"22878",2021,"47-2041"
"22879",2021,"47-2042"
"22880",2021,"47-2043"
"22881",2021,"47-2044"
"22882",2021,"47-2050"
"22883",2021,"47-2051"
"22884",2021,"47-2053"
"22885",2021,"47-2060"
"22886",2021,"47-2061"
"22887",2021,"47-2070"
"22888",2021,"47-2071"
"22889",2021,"47-2072"
"22890",2021,"47-2073"
"22891",2021,"47-2080"
"22892",2021,"47-2081"
"22893",2021,"47-2082"
"22894",2021,"47-2110"
"22895",2021,"47-2111"
"22896",2021,"47-2120"
"22897",2021,"47-2121"
"22898",2021,"47-2130"
"22899",2021,"47-2131"
"22900",2021,"47-2132"
"22901",2021,"47-2140"
"22902",2021,"47-2141"
"22903",2021,"47-2142"
"22904",2021,"47-2150"
"22905",2021,"47-2151"
"22906",2021,"47-2152"
"22907",2021,"47-2160"
"22908",2021,"47-2161"
"22909",2021,"47-2170"
"22910",2021,"47-2171"
"22911",2021,"47-2180"
"22912",2021,"47-2181"
"22913",2021,"47-2210"
"22914",2021,"47-2211"
"22915",2021,"47-2220"
"22916",2021,"47-2221"
"22917",2021,"47-2230"
"22918",2021,"47-2231"
"22919",2021,"47-3000"
"22920",2021,"47-3010"
"22921",2021,"47-3011"
"22922",2021,"47-3012"
"22923",2021,"47-3013"
"22924",2021,"47-3014"
"22925",2021,"47-3015"
"22926",2021,"47-3016"
"22927",2021,"47-3019"
"22928",2021,"47-4000"
"22929",2021,"47-4010"
"22930",2021,"47-4011"
"22931",2021,"47-4020"
"22932",2021,"47-4021"
"22933",2021,"47-4030"
"22934",2021,"47-4031"
"22935",2021,"47-4040"
"22936",2021,"47-4041"
"22937",2021,"47-4050"
"22938",2021,"47-4051"
"22939",2021,"47-4060"
"22940",2021,"47-4061"
"22941",2021,"47-4070"
"22942",2021,"47-4071"
"22943",2021,"47-4090"
"22944",2021,"47-4090"
"22945",2021,"47-5000"
"22946",2021,"47-5010"
"22947",2021,"47-5011"
"22948",2021,"47-5012"
"22949",2021,"47-5013"
"22950",2021,"47-5020"
"22951",2021,"47-5022"
"22952",2021,"47-5023"
"22953",2021,"47-5030"
"22954",2021,"47-5032"
"22955",2021,"47-5040"
"22956",2021,"47-5041"
"22957",2021,"47-5043"
"22958",2021,"47-5044"
"22959",2021,"47-5049"
"22960",2021,"47-5050"
"22961",2021,"47-5051"
"22962",2021,"47-5070"
"22963",2021,"47-5071"
"22964",2021,"47-5080"
"22965",2021,"47-5081"
"22966",2021,"47-5090"
"22967",2021,"47-5099"
"22968",2021,"49-0000"
"22969",2021,"49-1000"
"22970",2021,"49-1010"
"22971",2021,"49-1011"
"22972",2021,"49-2000"
"22973",2021,"49-2010"
"22974",2021,"49-2011"
"22975",2021,"49-2020"
"22976",2021,"49-2021"
"22977",2021,"49-2022"
"22978",2021,"49-2090"
"22979",2021,"49-2091"
"22980",2021,"49-2092"
"22981",2021,"49-2093"
"22982",2021,"49-2094"
"22983",2021,"49-2095"
"22984",2021,"49-2096"
"22985",2021,"49-2097"
"22986",2021,"49-2098"
"22987",2021,"49-3000"
"22988",2021,"49-3010"
"22989",2021,"49-3011"
"22990",2021,"49-3020"
"22991",2021,"49-3021"
"22992",2021,"49-3022"
"22993",2021,"49-3023"
"22994",2021,"49-3030"
"22995",2021,"49-3031"
"22996",2021,"49-3040"
"22997",2021,"49-3041"
"22998",2021,"49-3042"
"22999",2021,"49-3043"
"23000",2021,"49-3050"
"23001",2021,"49-3051"
"23002",2021,"49-3052"
"23003",2021,"49-3053"
"23004",2021,"49-3090"
"23005",2021,"49-3091"
"23006",2021,"49-3092"
"23007",2021,"49-3093"
"23008",2021,"49-9000"
"23009",2021,"49-9010"
"23010",2021,"49-9011"
"23011",2021,"49-9012"
"23012",2021,"49-9020"
"23013",2021,"49-9021"
"23014",2021,"49-9030"
"23015",2021,"49-9031"
"23016",2021,"49-9040"
"23017",2021,"49-9041"
"23018",2021,"49-9043"
"23019",2021,"49-9044"
"23020",2021,"49-9045"
"23021",2021,"49-9050"
"23022",2021,"49-9051"
"23023",2021,"49-9052"
"23024",2021,"49-9060"
"23025",2021,"49-9061"
"23026",2021,"49-9062"
"23027",2021,"49-9063"
"23028",2021,"49-9064"
"23029",2021,"49-9069"
"23030",2021,"49-9070"
"23031",2021,"49-9071"
"23032",2021,"49-9080"
"23033",2021,"49-9081"
"23034",2021,"49-9090"
"23035",2021,"49-9091"
"23036",2021,"49-9092"
"23037",2021,"49-9094"
"23038",2021,"49-9095"
"23039",2021,"49-9096"
"23040",2021,"49-9097"
"23041",2021,"49-9098"
"23042",2021,"49-9099"
"23043",2021,"51-0000"
"23044",2021,"51-1000"
"23045",2021,"51-1010"
"23046",2021,"51-1011"
"23047",2021,"51-2000"
"23048",2021,"51-2010"
"23049",2021,"51-2011"
"23050",2021,"51-2020"
"23051",2021,"51-2021"
"23052",2021,"51-2028"
"23053",2021,"51-2030"
"23054",2021,"51-2031"
"23055",2021,"51-2040"
"23056",2021,"51-2041"
"23057",2021,"51-2050"
"23058",2021,"51-2051"
"23059",2021,"51-2060"
"23060",2021,"51-2061"
"23061",2021,"51-2090"
"23062",2021,"51-2090"
"23063",2021,"51-3000"
"23064",2021,"51-3010"
"23065",2021,"51-3011"
"23066",2021,"51-3020"
"23067",2021,"51-3021"
"23068",2021,"51-3022"
"23069",2021,"51-3023"
"23070",2021,"51-3090"
"23071",2021,"51-3091"
"23072",2021,"51-3092"
"23073",2021,"51-3093"
"23074",2021,"51-3099"
"23075",2021,"51-4000"
"23076",2021,"51-4020"
"23077",2021,"51-4021"
"23078",2021,"51-4022"
"23079",2021,"51-4023"
"23080",2021,"51-4030"
"23081",2021,"51-4031"
"23082",2021,"51-4032"
"23083",2021,"51-4033"
"23084",2021,"51-4034"
"23085",2021,"51-4035"
"23086",2021,"51-4040"
"23087",2021,"51-4041"
"23088",2021,"51-4050"
"23089",2021,"51-4051"
"23090",2021,"51-4052"
"23091",2021,"51-4060"
"23092",2021,"51-4061"
"23093",2021,"51-4062"
"23094",2021,"51-4070"
"23095",2021,"51-4071"
"23096",2021,"51-4072"
"23097",2021,"51-4080"
"23098",2021,"51-4081"
"23099",2021,"51-4110"
"23100",2021,"51-4111"
"23101",2021,"51-4120"
"23102",2021,"51-4121"
"23103",2021,"51-4122"
"23104",2021,"51-4190"
"23105",2021,"51-4191"
"23106",2021,"51-4192"
"23107",2021,"51-4193"
"23108",2021,"51-4194"
"23109",2021,"51-4199"
"23110",2021,"51-5100"
"23111",2021,"51-5110"
"23112",2021,"51-5111"
"23113",2021,"51-5112"
"23114",2021,"51-5113"
"23115",2021,"51-6000"
"23116",2021,"51-6010"
"23117",2021,"51-6011"
"23118",2021,"51-6020"
"23119",2021,"51-6021"
"23120",2021,"51-6030"
"23121",2021,"51-6031"
"23122",2021,"51-6040"
"23123",2021,"51-6041"
"23124",2021,"51-6042"
"23125",2021,"51-6050"
"23126",2021,"51-6051"
"23127",2021,"51-6052"
"23128",2021,"51-6060"
"23129",2021,"51-6061"
"23130",2021,"51-6062"
"23131",2021,"51-6063"
"23132",2021,"51-6064"
"23133",2021,"51-6090"
"23134",2021,"51-6091"
"23135",2021,"51-6092"
"23136",2021,"51-6093"
"23137",2021,"51-6099"
"23138",2021,"51-7000"
"23139",2021,"51-7010"
"23140",2021,"51-7011"
"23141",2021,"51-7020"
"23142",2021,"51-7021"
"23143",2021,"51-7030"
"23144",2021,"51-7031"
"23145",2021,"51-7032"
"23146",2021,"51-7040"
"23147",2021,"51-7041"
"23148",2021,"51-7042"
"23149",2021,"51-7090"
"23150",2021,"51-7099"
"23151",2021,"51-8000"
"23152",2021,"51-8010"
"23153",2021,"51-8011"
"23154",2021,"51-8012"
"23155",2021,"51-8013"
"23156",2021,"51-8020"
"23157",2021,"51-8021"
"23158",2021,"51-8030"
"23159",2021,"51-8031"
"23160",2021,"51-8090"
"23161",2021,"51-8091"
"23162",2021,"51-8092"
"23163",2021,"51-8093"
"23164",2021,"51-8099"
"23165",2021,"51-9000"
"23166",2021,"51-9010"
"23167",2021,"51-9011"
"23168",2021,"51-9012"
"23169",2021,"51-9020"
"23170",2021,"51-9021"
"23171",2021,"51-9022"
"23172",2021,"51-9023"
"23173",2021,"51-9030"
"23174",2021,"51-9031"
"23175",2021,"51-9032"
"23176",2021,"51-9040"
"23177",2021,"51-9041"
"23178",2021,"51-9050"
"23179",2021,"51-9051"
"23180",2021,"51-9060"
"23181",2021,"51-9061"
"23182",2021,"51-9070"
"23183",2021,"51-9071"
"23184",2021,"51-9080"
"23185",2021,"51-9081"
"23186",2021,"51-9082"
"23187",2021,"51-9083"
"23188",2021,"51-9110"
"23189",2021,"51-9111"
"23190",2021,"51-9120"
"23191",2021,"51-9123"
"23192",2021,"51-9124"
"23193",2021,"51-9140"
"23194",2021,"51-9141"
"23195",2021,"51-9150"
"23196",2021,"51-9151"
"23197",2021,"51-9160"
"23198",2021,"51-9161"
"23199",2021,"51-9162"
"23200",2021,"51-9190"
"23201",2021,"51-9191"
"23202",2021,"51-9192"
"23203",2021,"51-9193"
"23204",2021,"51-9194"
"23205",2021,"51-9195"
"23206",2021,"51-9196"
"23207",2021,"51-9197"
"23208",2021,"51-9198"
"23209",2021,"51-9199"
"23210",2021,"53-0000"
"23211",2021,"53-1000"
"23212",2021,"53-1040"
"23213",2021,"53-1041"
"23214",2021,"53-1047"
"23215",2021,"53-2000"
"23216",2021,"53-2010"
"23217",2021,"53-2011"
"23218",2021,"53-2012"
"23219",2021,"53-2020"
"23220",2021,"53-2021"
"23221",2021,"53-2022"
"23222",2021,"53-2030"
"23223",2021,"53-2031"
"23224",2021,"53-3000"
"23225",2021,"53-3010"
"23226",2021,"53-3011"
"23227",2021,"53-3030"
"23228",2021,"53-3031"
"23229",2021,"53-3032"
"23230",2021,"53-3033"
"23231",2021,"53-3050"
"23232",2021,"53-3051"
"23233",2021,"53-3052"
"23234",2021,"53-3053"
"23235",2021,"53-3054"
"23236",2021,"53-3090"
"23237",2021,"53-3099"
"23238",2021,"53-4000"
"23239",2021,"53-4010"
"23240",2021,"53-4011"
"23241",2021,"53-4013"
"23242",2021,"53-4020"
"23243",2021,"53-4022"
"23244",2021,"53-4030"
"23245",2021,"53-4031"
"23246",2021,"53-4040"
"23247",2021,"53-4041"
"23248",2021,"53-4090"
"23249",2021,"53-4099"
"23250",2021,"53-5000"
"23251",2021,"53-5010"
"23252",2021,"53-5011"
"23253",2021,"53-5020"
"23254",2021,"53-5021"
"23255",2021,"53-5022"
"23256",2021,"53-5030"
"23257",2021,"53-5031"
"23258",2021,"53-6000"
"23259",2021,"53-6010"
