year,occ_code,soc2010_code
2011,47-2011,47-2011
2011,47-2011,47-2011
2011,47-2011,47-2011
2011,47-2021,47-2021
2011,47-2021,47-2021
2011,47-2021,47-2021
2011,47-2022,47-2022
2011,47-2022,47-2022
2011,47-2022,47-2022
2011,47-2031,47-2031
2011,47-2031,47-2031
2011,47-2031,47-2031
2011,47-2041,47-2041
2011,47-2041,47-2041
2011,47-2041,47-2041
2011,47-2042,47-2042
2011,47-2042,47-2042
2011,47-2042,47-2042
2011,47-2043,47-2043
2011,47-2043,47-2043
2011,47-2043,47-2043
2011,47-2044,47-2044
2011,47-2044,47-2044
2011,47-2044,47-2044
2011,47-2051,47-2051
2011,47-2051,47-2051
2011,47-2051,47-2051
2011,47-2053,47-2053
2011,47-2053,47-2053
2011,47-2053,47-2053
2011,47-2061,47-2061
2011,47-2061,47-2061
2011,47-2061,47-2061
2011,47-2071,47-2071
2011,47-2071,47-2071
2011,47-2071,47-2071
2011,47-2072,47-2072
2011,47-2072,47-2072
2011,47-2072,47-2072
2011,47-2073,47-2073
2011,47-2073,47-2073
2011,47-2073,47-2073
2011,47-2081,47-2081
2011,47-2081,47-2081
2011,47-2081,47-2081
2011,47-2082,47-2082
2011,47-2082,47-2082
2011,47-2082,47-2082
2011,47-2111,47-2111
2011,47-2111,47-2231
2011,47-2111,47-2111
2011,47-2111,47-2111
2011,47-2121,47-2121
2011,47-2121,47-2121
2011,47-2121,47-2121
2011,47-2131,47-2131
2011,47-2131,47-2131
2011,47-2131,47-2131
2011,47-2132,47-2132
2011,47-2132,47-2132
2011,47-2132,47-2132
2011,47-2141,47-2141
2011,47-2141,47-2141
2011,47-2141,47-2141
2011,47-2142,47-2142
2011,47-2142,47-2142
2011,47-2142,47-2142
2011,47-2151,47-2151
2011,47-2151,47-2151
2011,47-2151,47-2151
2011,47-2152,47-2152
2011,47-2152,47-2152
2011,47-2152,47-2152
2011,47-2161,47-2161
2011,47-2161,47-2161
2011,47-2161,47-2161
2011,47-2171,47-2171
2011,47-2171,47-2171
2011,47-2171,47-2171
2011,47-2181,47-2181
2011,47-2181,47-2231
2011,47-2181,47-2181
2011,47-2181,47-2181
2011,47-2211,47-2211
2011,47-2211,47-2211
2011,47-2211,47-2211
2011,47-2221,47-2221
2011,47-2221,47-2221
2011,47-2221,47-2221
2011,47-3011,47-3011
2011,47-3011,47-3011
2011,47-3011,47-3011
2011,47-3012,47-3012
2011,47-3012,47-3012
2011,47-3012,47-3012
2011,47-3013,47-3013
2011,47-3013,47-3013
2011,47-3013,47-3013
2011,47-3014,47-3014
2011,47-3014,47-3014
2011,47-3014,47-3014
2011,47-3015,47-3015
2011,47-3015,47-3015
2011,47-3015,47-3015
2011,47-3016,47-3016
2011,47-3016,47-3016
2011,47-3016,47-3016
2011,47-3019,47-3019
2011,47-3019,47-3019
2011,47-3019,47-3019
2011,47-4011,47-4011
2011,47-4011,47-4011
2011,47-4011,47-4011
2011,47-4021,47-4021
2011,47-4021,47-4021
2011,47-4021,47-4021
2011,47-4031,47-4031
2011,47-4031,47-4031
2011,47-4031,47-4031
2011,47-4041,47-4041
2011,47-4041,47-4041
2011,47-4041,47-4041
2011,47-4051,47-4051
2011,47-4051,47-4051
2011,47-4051,47-4051
2011,47-4061,47-4061
2011,47-4061,47-4061
2011,47-4061,47-4061
2011,47-4071,47-4071
2011,47-4071,47-4071
2011,47-4071,47-4071
2011,47-4091,47-4091
2011,47-4091,47-4091
2011,47-4091,47-4091
2011,47-4799,47-4799
2011,47-5011,47-5011
2011,47-5011,47-5011
2011,47-5011,47-5011
2011,47-5012,47-5012
2011,47-5012,47-5012
2011,47-5012,47-5012
2011,47-5013,47-5013
2011,47-5013,47-5013
2011,47-5013,47-5013
2011,47-5021,47-5021
2011,47-5021,47-5021
2011,47-5031,47-5031
2011,47-5031,47-5031
2011,47-5041,47-5041
2011,47-5041,47-5041
2011,47-5041,47-5041
2011,47-5042,47-5042
2011,47-5042,47-5042
2011,47-5049,47-5049
2011,47-5049,47-5042
2011,47-5049,47-5049
2011,47-5049,47-5049
2011,47-5051,47-5051
2011,47-5051,47-5051
2011,47-5051,47-5051
2011,47-5061,47-5061
2011,47-5061,47-5061
2011,47-5071,47-5071
2011,47-5071,47-5071
2011,47-5071,47-5071
2011,47-5081,47-5081
2011,47-5081,47-5081
2011,47-5081,47-5081
2011,47-5099,47-5099
2011,47-5099,47-5049
2011,47-5099,47-5099
2011,47-5099,47-5099
2011,49-0000,49-0000
2011,49-1011,49-1011
2011,49-1011,49-1011
2011,49-1011,49-1011
2011,49-2011,49-2011
2011,49-2011,49-2011
2011,49-2011,49-2011
2011,49-2021,49-2021
2011,49-2021,49-2021
2011,49-2021,49-2021
2011,49-2022,49-2022
2011,49-2022,49-2022
2011,49-2022,49-2022
2011,49-2091,49-2091
2011,49-2091,49-2091
2011,49-2091,49-2091
2011,49-2092,49-2092
2011,49-2092,49-2092
2011,49-2092,49-2092
2011,49-2093,49-2093
2011,49-2093,49-2093
2011,49-2093,49-2093
2011,49-2094,49-2094
2011,49-2094,49-2094
2011,49-2094,49-2094
2011,49-2095,49-2095
2011,49-2095,49-2095
2011,49-2095,49-2095
2011,49-2096,49-2096
2011,49-2096,49-2096
2011,49-2096,49-2096
2011,49-2097,49-2097
2011,49-2097,49-2097
2011,49-2097,49-2097
2011,49-2098,49-2098
2011,49-2098,49-2098
2011,49-2098,49-2098
2011,49-3011,49-3011
2011,49-3011,49-3011
2011,49-3011,49-3011
2011,49-3021,49-3021
2011,49-3021,49-3021
2011,49-3021,49-3021
2011,49-3022,49-3022
2011,49-3022,49-3022
2011,49-3022,49-3022
2011,49-3023,49-3023
2011,49-3023,49-3023
2011,49-3023,49-3023
2011,49-3031,49-3031
2011,49-3031,49-3031
2011,49-3031,49-3031
2011,49-3041,49-3041
2011,49-3041,49-3041
2011,49-3041,49-3041
2011,49-3042,49-3042
2011,49-3042,49-3042
2011,49-3042,49-3042
2011,49-3043,49-3043
2011,49-3043,49-3043
2011,49-3043,49-3043
2011,49-3051,49-3051
2011,49-3051,49-3051
2011,49-3051,49-3051
2011,49-3052,49-3052
2011,49-3052,49-3052
2011,49-3052,49-3052
2011,49-3053,49-3053
2011,49-3053,49-3053
2011,49-3053,49-3053
2011,49-3091,49-3091
2011,49-3091,49-3091
2011,49-3091,49-3091
2011,49-3092,49-3092
2011,49-3092,49-3092
2011,49-3092,49-3092
2011,49-3093,49-3093
2011,49-3093,49-3093
2011,49-3093,49-3093
2011,49-9011,49-9011
2011,49-9011,49-9011
2011,49-9011,49-9011
2011,49-9012,49-9012
2011,49-9012,49-9012
2011,49-9012,49-9012
2011,49-9021,49-9021
2011,49-9021,47-2231
2011,49-9021,49-9021
2011,49-9021,49-9021
2011,49-9031,49-9031
2011,49-9031,49-9031
2011,49-9031,49-9031
2011,49-9041,49-9041
2011,49-9041,49-9041
2011,49-9041,49-9041
2011,49-9043,49-9043
2011,49-9043,49-9043
2011,49-9043,49-9043
2011,49-9044,49-9044
2011,49-9044,49-9044
2011,49-9044,49-9044
2011,49-9045,49-9045
2011,49-9045,49-9045
2011,49-9045,49-9045
2011,49-9051,49-9051
2011,49-9051,49-9051
2011,49-9051,49-9051
2011,49-9052,49-9052
2011,49-9052,49-9052
2011,49-9052,49-9052
2011,49-9061,49-9061
2011,49-9061,49-9061
2011,49-9061,49-9061
2011,49-9062,49-9062
2011,49-9062,49-9062
2011,49-9062,49-9062
2011,49-9063,49-9063
2011,49-9063,49-9063
2011,49-9063,49-9063
2011,49-9064,49-9064
2011,49-9064,49-9064
2011,49-9064,49-9064
2011,49-9069,49-9069
2011,49-9069,49-9069
2011,49-9069,49-9069
2011,49-9071,49-9071
2011,49-9071,49-9071
2011,49-9091,49-9091
2011,49-9091,49-9091
2011,49-9091,49-9091
2011,49-9092,49-9092
2011,49-9092,49-9092
2011,49-9092,49-9092
2011,49-9093,49-9093
2011,49-9093,49-9093
2011,49-9094,49-9094
2011,49-9094,49-9094
2011,49-9094,49-9094
2011,49-9095,49-9095
2011,49-9095,49-9095
2011,49-9095,49-9095
2011,49-9096,49-9096
2011,49-9096,49-9096
2011,49-9096,49-9096
2011,49-9097,49-9097
2011,49-9097,49-9097
2011,49-9097,49-9097
2011,49-9098,49-9098
2011,49-9098,49-9098
2011,49-9098,49-9098
2011,49-9799,49-9799
2011,51-0000,51-0000
2011,51-1011,51-1011
2011,51-1011,51-1011
2011,51-1011,51-1011
2011,51-2011,51-2011
2011,51-2011,51-2011
2011,51-2011,51-2011
2011,51-2021,51-2021
2011,51-2021,51-2021
2011,51-2021,51-2021
2011,51-2022,51-2022
2011,51-2022,51-2022
2011,51-2022,51-2022
2011,51-2023,51-2023
2011,51-2023,51-2023
2011,51-2023,51-2023
2011,51-2031,51-2031
2011,51-2031,51-2031
2011,51-2031,51-2031
2011,51-2041,51-2041
2011,51-2041,51-2041
2011,51-2041,51-2041
2011,51-2091,51-2091
2011,51-2091,51-2091
2011,51-2092,51-2092
2011,51-2092,51-2092
2011,51-2092,51-2092
2011,51-2093,51-2093
2011,51-2093,51-2093
2011,51-2099,51-2099
2011,51-2099,51-2099
2011,51-2099,51-2099
2011,51-3011,51-3011
2011,51-3011,51-3011
2011,51-3011,51-3011
2011,51-3021,51-3021
2011,51-3021,51-3021
2011,51-3021,51-3021
2011,51-3022,51-3022
2011,51-3022,51-3022
2011,51-3022,51-3022
2011,51-3023,51-3023
2011,51-3023,51-3023
2011,51-3023,51-3023
2011,51-3091,51-3091
2011,51-3091,51-3091
2011,51-3091,51-3091
2011,51-3092,51-3092
2011,51-3092,51-3092
2011,51-3092,51-3092
2011,51-3093,51-3093
2011,51-3093,51-3093
2011,51-3093,51-3093
2011,51-4011,51-4011
2011,51-4011,51-4011
2011,51-4012,51-4012
2011,51-4012,51-4012
2011,51-4021,51-4021
2011,51-4021,51-4021
2011,51-4021,51-4021
2011,51-4022,51-4022
2011,51-4022,51-4022
2011,51-4022,51-4022
2011,51-4023,51-4023
2011,51-4023,51-4023
2011,51-4023,51-4023
2011,51-4031,51-4031
2011,51-4031,51-4031
2011,51-4031,51-4031
2011,51-4032,51-4032
2011,51-4032,51-4032
2011,51-4032,51-4032
2011,51-4033,51-4033
2011,51-4033,51-4033
2011,51-4033,51-4033
2011,51-4034,51-4034
2011,51-4034,51-4034
2011,51-4034,51-4034
2011,51-4035,51-4035
2011,51-4035,51-4035
2011,51-4035,51-4035
2011,51-4041,51-4041
2011,51-4041,51-4041
2011,51-4041,51-4041
2011,51-4051,51-4051
2011,51-4051,51-4051
2011,51-4051,51-4051
2011,51-4052,51-4052
2011,51-4052,51-4052
2011,51-4052,51-4052
2011,51-4061,51-4061
2011,51-4061,51-4061
2011,51-4061,51-4061
2011,51-4062,51-4062
2011,51-4062,51-4062
2011,51-4062,51-4062
2011,51-4071,51-4071
2011,51-4071,51-4071
2011,51-4071,51-4071
2011,51-4072,51-4072
2011,51-4072,51-4072
2011,51-4072,51-4072
2011,51-4081,51-4081
2011,51-4081,51-4081
2011,51-4081,51-4081
2011,51-4111,51-4111
2011,51-4111,51-4111
2011,51-4111,51-4111
2011,51-4121,51-4121
2011,51-4121,51-4121
2011,51-4121,51-4121
2011,51-4122,51-4122
2011,51-4122,51-4122
2011,51-4122,51-4122
2011,51-4191,51-4191
2011,51-4191,51-4191
2011,51-4191,51-4191
2011,51-4192,51-4192
2011,51-4192,51-4192
2011,51-4192,51-4192
2011,51-4193,51-4193
2011,51-4193,51-4193
2011,51-4193,51-4193
2011,51-4194,51-4194
2011,51-4194,51-4194
2011,51-4194,51-4194
2011,51-4199,51-4199
2011,51-4199,51-4199
2011,51-4199,51-4199
2011,51-5111,51-5111
2011,51-5111,51-5111
2011,51-5112,51-5112
2011,51-5112,51-5112
2011,51-5113,51-5113
2011,51-5113,51-5113
2011,51-6011,51-6011
2011,51-6011,51-6011
2011,51-6011,51-6011
2011,51-6021,51-6021
2011,51-6021,51-6021
2011,51-6021,51-6021
2011,51-6031,51-6031
2011,51-6031,51-6031
2011,51-6031,51-6031
2011,51-6041,51-6041
2011,51-6041,51-6041
2011,51-6041,51-6041
2011,51-6042,51-6042
2011,51-6042,51-6042
2011,51-6042,51-6042
2011,51-6051,51-6051
2011,51-6051,51-6051
2011,51-6051,51-6051
2011,51-6052,51-6052
2011,51-6052,51-6052
2011,51-6052,51-6052
2011,51-6061,51-6061
2011,51-6061,51-6061
2011,51-6061,51-6061
2011,51-6062,51-6062
2011,51-6062,51-6062
2011,51-6062,51-6062
2011,51-6063,51-6063
2011,51-6063,51-6063
2011,51-6063,51-6063
2011,51-6064,51-6064
2011,51-6064,51-6064
2011,51-6064,51-6064
2011,51-6091,51-6091
2011,51-6091,51-6091
2011,51-6091,51-6091
2011,51-6092,51-6092
2011,51-6092,51-6092
2011,51-6092,51-6092
2011,51-6093,51-6093
2011,51-6093,51-6093
2011,51-6093,51-6093
2011,51-6099,51-6099
2011,51-6099,51-6099
2011,51-6099,51-6099
2011,51-7011,51-7011
2011,51-7011,51-7011
2011,51-7011,51-7011
2011,51-7021,51-7021
2011,51-7021,51-7021
2011,51-7021,51-7021
2011,51-7031,51-7031
2011,51-7031,51-7031
2011,51-7031,51-7031
2011,51-7032,51-7032
2011,51-7032,51-7032
2011,51-7032,51-7032
2011,51-7041,51-7041
2011,51-7041,51-7041
2011,51-7041,51-7041
2011,51-7042,51-7042
2011,51-7042,51-7042
2011,51-7042,51-7042
2011,51-7099,51-7099
2011,51-7099,51-7099
2011,51-7099,51-7099
2011,51-8011,51-8011
2011,51-8011,51-8011
2011,51-8011,51-8011
2011,51-8012,51-8012
2011,51-8012,51-8012
2011,51-8012,51-8012
2011,51-8013,51-8013
2011,51-8013,51-8013
2011,51-8013,51-8013
2011,51-8021,51-8021
2011,51-8021,51-8021
2011,51-8021,51-8021
2011,51-8031,51-8031
2011,51-8031,51-8031
2011,51-8031,51-8031
2011,51-8091,51-8091
2011,51-8091,51-8091
2011,51-8091,51-8091
2011,51-8092,51-8092
2011,51-8092,51-8092
2011,51-8092,51-8092
2011,51-8093,51-8093
2011,51-8093,51-8093
2011,51-8093,51-8093
2011,51-8099,51-8099
2011,51-8099,51-8099
2011,51-8099,51-8099
2011,51-9011,51-9011
2011,51-9011,51-9011
2011,51-9011,51-9011
2011,51-9012,51-9012
2011,51-9012,51-9012
2011,51-9012,51-9012
2011,51-9021,51-9021
2011,51-9021,51-9021
2011,51-9021,51-9021
2011,51-9022,51-9022
2011,51-9022,51-9022
2011,51-9022,51-9022
2011,51-9023,51-9023
2011,51-9023,51-9023
2011,51-9023,51-9023
2011,51-9031,51-9031
2011,51-9031,51-9031
2011,51-9031,51-9031
2011,51-9032,51-9032
2011,51-9032,51-9032
2011,51-9032,51-9032
2011,51-9041,51-9041
2011,51-9041,51-9041
2011,51-9041,51-9041
2011,51-9051,51-9051
2011,51-9051,51-9051
2011,51-9051,51-9051
2011,51-9061,51-9061
2011,51-9061,51-9061
2011,51-9061,51-9061
2011,51-9071,51-9071
2011,51-9071,51-9071
2011,51-9071,51-9071
2011,51-9081,51-9081
2011,51-9081,51-9081
2011,51-9081,51-9081
2011,51-9082,51-9082
2011,51-9082,51-9082
2011,51-9082,51-9082
2011,51-9083,51-9083
2011,51-9083,51-9083
2011,51-9083,51-9083
2011,51-9111,51-9111
2011,51-9111,51-9111
2011,51-9111,51-9111
2011,51-9121,51-9121
2011,51-9121,51-9121
2011,51-9122,51-9122
2011,51-9122,51-9122
2011,51-9123,51-9123
2011,51-9123,51-9123
2011,51-9123,51-9123
2011,51-9141,51-9141
2011,51-9141,51-9141
2011,51-9141,51-9141
2011,51-9151,51-9151
2011,51-9151,51-9151
2011,51-9191,51-9191
2011,51-9191,51-9191
2011,51-9191,51-9191
2011,51-9192,51-9192
2011,51-9192,51-9192
2011,51-9192,51-9192
2011,51-9193,51-9193
2011,51-9193,51-9193
2011,51-9193,51-9193
2011,51-9194,51-9194
2011,51-9194,51-9194
2011,51-9194,51-9194
2011,51-9195,51-9195
2011,51-9195,51-9195
2011,51-9195,51-9195
2011,51-9196,51-9196
2011,51-9196,51-9196
2011,51-9196,51-9196
2011,51-9197,51-9197
2011,51-9197,51-9197
2011,51-9197,51-9197
2011,51-9198,51-9198
2011,51-9198,51-9198
2011,51-9198,51-9198
2011,51-9399,51-9399
2011,53-0000,53-0000
2011,53-1011,53-1011
2011,53-1011,53-1011
2011,53-1021,53-1021
2011,53-1021,53-1021
2011,53-1031,53-1031
2011,53-1031,53-1031
2011,53-2011,53-2011
2011,53-2011,53-2011
2011,53-2011,53-2011
2011,53-2012,53-2012
2011,53-2012,53-2012
2011,53-2012,53-2012
2011,53-2021,53-2021
2011,53-2021,53-2021
2011,53-2021,53-2021
2011,53-2022,53-2022
2011,53-2022,53-2022
2011,53-2022,53-2022
2011,53-2031,53-2031
2011,53-2031,53-2031
2011,53-3011,53-3011
2011,53-3011,53-3011
2011,53-3011,53-3011
2011,53-3021,53-3021
2011,53-3021,53-3021
2011,53-3022,53-3022
2011,53-3022,53-3022
2011,53-3031,53-3031
2011,53-3031,53-3031
2011,53-3031,53-3031
2011,53-3032,53-3032
2011,53-3032,53-3032
2011,53-3032,53-3032
2011,53-3033,53-3033
2011,53-3033,53-3033
2011,53-3033,53-3033
2011,53-3041,53-3041
2011,53-3041,53-3041
2011,53-3099,53-3099
2011,53-3099,53-3099
2011,53-3099,53-3099
2011,53-4011,53-4011
2011,53-4011,53-4011
2011,53-4011,53-4011
2011,53-4012,53-4012
2011,53-4012,53-4012
2011,53-4013,53-4013
2011,53-4013,53-4013
2011,53-4013,53-4013
2011,53-4021,53-4021
2011,53-4021,53-4021
2011,53-4031,53-4031
2011,53-4031,53-4031
2011,53-4031,53-4031
2011,53-4041,53-4041
2011,53-4041,53-4041
2011,53-4041,53-4041
2011,53-4099,53-4099
2011,53-4099,53-4099
2011,53-4099,53-4099
2011,53-5011,53-5011
2011,53-5011,53-5011
2011,53-5011,53-5011
2011,53-5021,53-5021
2011,53-5021,53-5021
2011,53-5021,53-5021
2011,53-5022,53-5022
2011,53-5022,53-5022
2011,53-5022,53-5022
2011,53-5031,53-5031
2011,53-5031,53-5031
2011,53-5031,53-5031
2011,53-6011,53-6011
2011,53-6011,53-6011
2011,53-6011,53-6011
2011,53-6021,53-6021
2011,53-6021,53-6021
2011,53-6021,53-6021
2011,53-6031,53-6031
2011,53-6031,53-6031
2011,53-6031,53-6031
2011,53-6041,53-6041
2011,53-6041,53-6041
2011,53-6041,53-6041
2011,53-6051,53-6051
2011,53-6051,53-6051
2011,53-6051,53-6051
2011,53-6061,53-6061
2011,53-6061,53-6061
2011,53-6099,53-6099
2011,53-6099,53-6099
2011,53-6099,53-6099
2011,53-7011,53-7011
2011,53-7011,53-7011
2011,53-7011,53-7011
2011,53-7021,53-7021
2011,53-7021,53-7021
2011,53-7021,53-7021
2011,53-7031,53-7031
2011,53-7031,53-7031
2011,53-7031,53-7031
2011,53-7032,53-7032
2011,53-7032,53-7032
2011,53-7033,53-7033
2011,53-7033,53-7033
2011,53-7041,53-7041
2011,53-7041,53-7041
2011,53-7041,53-7041
2011,53-7051,53-7051
2011,53-7051,53-7051
2011,53-7051,53-7051
2011,53-7061,53-7061
2011,53-7061,53-7061
2011,53-7061,53-7061
2011,53-7062,53-7062
2011,53-7062,53-7062
2011,53-7062,53-7062
2011,53-7063,53-7063
2011,53-7063,53-7063
2011,53-7063,53-7063
2011,53-7064,53-7064
2011,53-7064,53-7064
2011,53-7064,53-7064
2011,53-7071,53-7071
2011,53-7071,53-7071
2011,53-7071,53-7071
2011,53-7072,53-7072
2011,53-7072,53-7072
2011,53-7072,53-7072
2011,53-7073,53-7073
2011,53-7073,53-7073
2011,53-7073,53-7073
2011,53-7081,53-7081
2011,53-7081,53-7081
2011,53-7081,53-7081
2011,53-7111,53-7111
2011,53-7111,53-7111
2011,53-7121,53-7121
2011,53-7121,53-7121
2011,53-7121,53-7121
2011,53-7199,53-7199
2011,53-7199,53-7032
2011,53-7199,53-7199
2011,53-7199,53-7199
2012,00-0000,00-0000
2012,11-0000,11-0000
2012,11-1000,11-1000
2012,11-1010,11-1010
2012,11-1011,11-1011
2012,11-1011,11-1011
2012,11-1011,11-1011
2012,11-1020,11-1020
2012,11-1021,11-1021
2012,11-1021,11-1021
2012,11-1021,11-1021
2012,11-1030,11-1030
2012,11-1031,11-1031
2012,11-1031,11-1031
2012,11-1031,11-1031
2012,11-2000,11-2000
2012,11-2010,11-2010
2012,11-2011,11-2011
2012,11-2011,11-2011
2012,11-2011,11-2011
2012,11-2020,11-2020
2012,11-2021,11-2021
2012,11-2021,11-2021
2012,11-2021,11-2021
2012,11-2022,11-2022
2012,11-2022,11-2022
2012,11-2022,11-2022
2012,11-2030,11-2030
2012,11-2031,11-2031
2012,11-2031,11-2031
2012,11-3000,11-3000
2012,11-3010,11-3010
2012,11-3011,11-3011
2012,11-3011,11-3011
2012,11-3020,11-3020
2012,11-3021,11-3021
2012,11-3021,11-3021
2012,11-3021,11-3021
2012,11-3030,11-3030
2012,11-3031,11-3031
2012,11-3031,11-3031
2012,11-3031,11-3031
2012,11-3050,11-3050
2012,11-3051,11-3051
2012,11-3051,11-3051
2012,11-3051,11-3051
2012,11-3060,11-3060
2012,11-3061,11-3061
2012,11-3061,11-3061
2012,11-3061,11-3061
2012,11-3070,11-3070
2012,11-3071,11-3071
2012,11-3071,11-3071
2012,11-3071,11-3071
2012,11-3110,11-3110
2012,11-3111,11-3111
2012,11-3111,11-3111
2012,11-3120,11-3120
2012,11-3121,11-3121
2012,11-3121,11-3121
2012,11-3130,11-3130
2012,11-3131,11-3131
2012,11-3131,11-3131
2012,11-9000,11-9000
2012,11-9010,11-9010
2012,11-9013,11-9013
2012,11-9013,11-9013
2012,11-9020,11-9020
2012,11-9021,11-9021
2012,11-9021,11-9021
2012,11-9021,11-9021
2012,11-9030,11-9030
2012,11-9031,11-9031
2012,11-9031,11-9031
2012,11-9031,11-9031
2012,11-9032,11-9032
2012,11-9032,11-9032
2012,11-9032,11-9032
2012,11-9033,11-9033
2012,11-9033,11-9033
2012,11-9033,11-9033
2012,11-9039,11-9039
2012,11-9039,11-9039
2012,11-9039,11-9039
2012,11-9040,11-9040
2012,11-9041,11-9041
2012,11-9041,11-9041
2012,11-9041,11-9041
2012,11-9050,11-9050
2012,11-9051,11-9051
2012,11-9051,11-9051
2012,11-9051,11-9051
2012,11-9060,11-9060
2012,11-9061,11-9061
2012,11-9061,39-4031
2012,11-9061,11-9061
2012,11-9070,11-9070
2012,11-9071,11-9071
2012,11-9071,11-9071
2012,11-9071,11-9071
2012,11-9080,11-9080
2012,11-9081,11-9081
2012,11-9081,11-9081
2012,11-9081,11-9081
2012,11-9110,11-9110
2012,11-9111,11-9111
2012,11-9111,11-9111
2012,11-9111,11-9111
2012,11-9120,11-9120
2012,11-9121,11-9121
2012,11-9121,11-9121
2012,11-9121,11-9121
2012,11-9130,11-9130
2012,11-9131,11-9131
2012,11-9131,11-9131
2012,11-9131,11-9131
2012,11-9140,11-9140
2012,11-9141,11-9141
2012,11-9141,11-9141
2012,11-9141,11-9141
2012,11-9150,11-9150
2012,11-9151,11-9151
2012,11-9151,11-9151
2012,11-9151,11-9151
2012,11-9160,11-9160
2012,11-9161,11-9161
2012,11-9161,11-9161
2012,11-9190,11-9190
2012,11-9199,11-9199
2012,11-9199,11-9199
2012,11-9199,11-9199
2012,13-0000,13-0000
2012,13-1000,13-1000
2012,13-1010,13-1010
2012,13-1011,13-1011
2012,13-1011,13-1011
2012,13-1011,13-1011
2012,13-1020,13-1020
2012,13-1021,13-1021
2012,13-1021,13-1021
2012,13-1021,13-1021
2012,13-1022,13-1022
2012,13-1022,13-1022
2012,13-1022,13-1022
2012,13-1023,13-1023
2012,13-1023,13-1023
2012,13-1023,13-1023
2012,13-1030,13-1030
2012,13-1031,13-1031
2012,13-1031,13-1031
2012,13-1031,13-1031
2012,13-1032,13-1032
2012,13-1032,13-1032
2012,13-1032,13-1032
2012,13-1040,13-1040
2012,13-1041,13-1041
2012,13-1041,33-9093
2012,13-1041,13-1041
2012,13-1041,13-1041
2012,13-1050,13-1050
2012,13-1051,13-1051
2012,13-1051,13-1051
2012,13-1051,13-1051
2012,13-1070,13-1070
2012,13-1071,13-1071
2012,13-1071,13-1071
2012,13-1071,13-1071
2012,13-1074,13-1074
2012,13-1074,13-1074
2012,13-1075,13-1075
2012,13-1075,13-1075
2012,13-1080,13-1080
2012,13-1081,13-1081
2012,13-1081,13-1081
2012,13-1081,13-1081
2012,13-1110,13-1110
2012,13-1111,13-1111
2012,13-1111,13-1111
2012,13-1111,13-1111
2012,13-1120,13-1120
2012,13-1121,13-1121
2012,13-1121,13-1121
2012,13-1121,13-1121
2012,13-1130,13-1130
2012,13-1131,13-1131
2012,13-1131,13-1131
2012,13-1140,13-1140
2012,13-1141,13-1141
2012,13-1141,13-1141
2012,13-1150,13-1150
2012,13-1151,13-1151
2012,13-1151,13-1151
2012,13-1160,13-1160
2012,13-1161,13-1161
2012,13-1161,13-1161
2012,13-1190,13-1190
2012,13-1199,13-1121
2012,13-1199,13-1161
2012,13-1199,13-1199
2012,13-1199,13-1199
2012,13-1199,13-1199
2012,13-2000,13-2000
2012,13-2010,13-2010
2012,13-2011,13-2011
2012,13-2011,13-2011
2012,13-2011,13-2011
2012,13-2020,13-2020
2012,13-2021,13-2021
2012,13-2021,13-2021
2012,13-2030,13-2030
2012,13-2031,13-2031
2012,13-2031,13-2031
2012,13-2031,13-2031
2012,13-2040,13-2040
2012,13-2041,13-2041
2012,13-2041,13-2041
2012,13-2041,13-2041
2012,13-2050,13-2050
2012,13-2051,13-2051
2012,13-2051,13-2051
2012,13-2051,13-2051
2012,13-2052,13-2052
2012,13-2052,13-2052
2012,13-2052,13-2052
2012,13-2053,13-2053
2012,13-2053,13-2053
2012,13-2053,13-2053
2012,13-2060,13-2060
2012,13-2061,13-2061
2012,13-2061,13-2061
2012,13-2061,13-2061
2012,13-2070,13-2070
2012,13-2071,13-2071
2012,13-2071,13-2071
2012,13-2071,13-2071
2012,13-2072,13-2072
2012,13-2072,13-2072
2012,13-2072,13-2072
2012,13-2080,13-2080
2012,13-2081,13-2081
2012,13-2081,13-2081
2012,13-2081,13-2081
2012,13-2082,13-2082
2012,13-2082,13-2082
2012,13-2082,13-2082
2012,13-2090,13-2090
2012,13-2099,13-2099
2012,13-2099,13-2099
2012,13-2099,13-2099
2012,15-0000,15-0000
2012,15-1100,15-1100
2012,15-1110,15-1110
2012,15-1111,15-1111
2012,15-1120,15-1120
2012,15-1121,15-1121
2012,15-1122,15-1122
2012,15-1130,15-1130
2012,15-1131,15-1131
2012,15-1132,15-1132
2012,15-1133,15-1133
2012,15-1134,15-1134
2012,15-1140,15-1140
2012,15-1141,15-1141
2012,15-1142,15-1142
2012,15-1143,15-1143
2012,15-1150,15-1150
2012,15-1151,15-1151
2012,15-1152,15-1152
2012,15-1190,15-1190
2012,15-1199,15-1199
2012,15-2000,15-2000
2012,15-2010,15-2010
2012,15-2011,15-2011
2012,15-2011,15-2011
2012,15-2011,15-2011
2012,15-2020,15-2020
2012,15-2021,15-2021
2012,15-2021,15-2021
2012,15-2021,15-2021
2012,15-2030,15-2030
2012,15-2031,15-2031
2012,15-2031,15-2031
2012,15-2031,15-2031
2012,15-2040,15-2040
2012,15-2041,15-2041
2012,15-2041,15-2041
2012,15-2041,15-2041
2012,15-2090,15-2090
2012,15-2091,15-2091
2012,15-2091,15-2091
